Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
7.0,24.0,7.0,0,,,,0.640000100962321,0,0,0,0.64
8.0,1.0,1.0,0,,,,0.640000101852417,0,0,0,0.64
8.0,2.0,1.0,0,,,,0.6400001008351645,0,0,0,0.64
8.0,3.0,1.0,0,,,,0.6400001007080078,0,0,0,0.64
8.0,4.0,1.0,0,,,,0.6400001015981038,0,0,0,0.64
8.0,5.0,1.0,0,,,,0.6400000994364421,0,0,0,0.64
8.0,6.0,1.0,0,,,,0.6400001042167346,0,0,0,33.283862339263806
8.0,7.0,1.0,0,,,,0.6400001006384691,0,0,0,97.60634998814788
8.0,8.0,1.0,0,,,,1.0459333680470784,0,0,0,175.540907985793
8.0,9.0,1.0,0,,,,0.7693167622884115,0,0,0,237.22739930646102
8.0,10.0,1.0,0,,,,1.1806833609263103,0,0,0,356.3868723025445
8.0,11.0,1.0,0,,,,1.3103000000000002,0,0,0,384.2538674988436
8.0,12.0,1.0,0,,,,2.7657333333333334,0,0,0,290.4433465384148
8.0,13.0,1.0,0,,,,3.585333333333333,0,0,0,215.08113055164463
8.0,14.0,1.0,0,,,,2.0818333333333334,0,0,0,200.37308996167198
8.0,15.0,1.0,0,,,,1.8286000000000002,0,0,0,239.11326705698798
8.0,16.0,1.0,0,,,,1.1245333333333334,0,0,0,184.48102375337035
8.0,17.0,1.0,0,,,,0.6584167622884113,0,0,0,100.2151934943696
8.0,18.0,1.0,0,,,,0.6400001164754232,0,0,0,59.30898954039051
8.0,19.0,1.0,0,,,,0.640000099515915,0,0,0,24.25527169260496
8.0,20.0,1.0,0,,,,0.640000101184845,0,0,0,0.64
8.0,21.0,1.0,0,,,,0.6400001003265381,0,0,0,0.64
8.0,22.0,1.0,0,,,,0.6400001000816564,0,0,0,0.64
8.0,23.0,1.0,0,,,,0.6400001015007496,0,0,0,0.64
8.0,24.0,1.0,0,,,,0.6400001034100851,0,0,0,0.64
8.0,1.0,2.0,0,,,,0.6400000999112924,0,0,0,0.64
8.0,2.0,2.0,0,,,,0.640000099927187,0,0,0,0.64
8.0,3.0,2.0,0,,,,0.6400000997106234,0,0,0,0.64
8.0,4.0,2.0,0,,,,0.6400000999291738,0,0,0,0.64
8.0,5.0,2.0,0,,,,0.6400000996947288,0,0,0,0.64
8.0,6.0,2.0,0,,,,0.6401667609989643,0,0,0,34.85300198459798
8.0,7.0,2.0,0,,,,0.6439834178407986,0,0,0,82.04142220778739
8.0,8.0,2.0,0,,,,0.9643000470479329,0,0,0,110.46136625973132
8.0,9.0,2.0,0,,,,1.806483333333333,0,0,0,127.44406324652044
8.0,10.0,2.0,0,,,,1.5582000033060708,0,0,0,140.0212877379927
8.0,11.0,2.0,0,,,,1.1607500425974535,0,0,0,279.8870545385169
8.0,12.0,2.0,0,,,,1.4693833424886065,0,0,0,567.7349725159837
8.0,13.0,2.0,0,,,,2.7425,0,0,0,798.4554337461102
8.0,14.0,2.0,0,,,,5.4550666666666645,0,0,0,962.6428014747939
8.0,15.0,2.0,0,,,,3.7292500000000013,0,0,0,1069.9052736897386
8.0,16.0,2.0,0,,,,3.4347500000000015,0,0,0,1083.3383469765708
8.0,17.0,2.0,0,,,,3.161266666666667,0,0,0,1005.8475588352292
8.0,18.0,2.0,0,,,,4.075316668446859,0,0,0,824.3367526067203
8.0,19.0,2.0,0,,,,0.6400001003424327,0,0,0,474.81034178967053
8.0,20.0,2.0,0,,,,0.6400001004199187,0,0,0,0.64
8.0,21.0,2.0,0,,,,0.6400001027425131,0,0,0,0.64
8.0,22.0,2.0,0,,,,0.6400000986099244,0,0,0,0.64
8.0,23.0,2.0,0,,,,0.6400001000305017,0,0,0,0.64
8.0,24.0,2.0,0,,,,0.6400000998338063,0,0,0,0.64
8.0,1.0,3.0,0,,,,0.6400000998377801,0,0,0,0.64
8.0,2.0,3.0,0,,,,0.6400000999132792,0,0,0,0.64
8.0,3.0,3.0,0,,,,0.6400001003503799,0,0,0,0.64
8.0,4.0,3.0,0,,,,0.6400000999132792,0,0,0,0.64
8.0,5.0,3.0,0,,,,0.6400000997424126,0,0,0,0.64
8.0,6.0,3.0,0,,,,0.6400000994523366,0,0,0,27.55300854314285
8.0,7.0,3.0,0,,,,0.6400001049995423,0,0,0,73.71989829676968
8.0,8.0,3.0,0,,,,0.7590833946228026,0,0,0,100.64923134166462
8.0,9.0,3.0,0,,,,0.9531334248860677,0,0,0,129.4147354715641
8.0,10.0,3.0,0,,,,1.3613666684468586,0,0,0,237.88619729074864
8.0,11.0,3.0,0,,,,1.54425,0,0,0,355.8859293498096
8.0,12.0,3.0,0,,,,1.5809500000000005,0,0,0,585.8309374441966
8.0,13.0,3.0,0,,,,2.8771500000000003,0,0,0,706.2439678322294
8.0,14.0,3.0,0,,,,6.741333333333332,0,0,0,785.2985916218834
8.0,15.0,3.0,0,,,,4.246783333333333,0,0,0,879.516226226554
8.0,16.0,3.0,0,,,,5.1266833333333315,0,0,0,1029.1716641169662
8.0,17.0,3.0,0,,,,5.352966666666666,0,0,0,807.7163421730523
8.0,18.0,3.0,0,,,,0.8822167766571041,0,0,0,526.6980328357618
8.0,19.0,3.0,0,,,,0.6400001005470752,0,0,0,211.25786225413066
8.0,20.0,3.0,0,,,,0.6400001021067302,0,0,0,0.64
8.0,21.0,3.0,0,,,,0.6400001038869222,0,0,0,0.64
8.0,22.0,3.0,0,,,,0.6400001038006591,0,0,0,0.64
8.0,23.0,3.0,0,,,,0.6400000993890855,0,0,0,0.64
8.0,24.0,3.0,0,,,,0.640000099182129,0,0,0,0.64
8.0,1.0,4.0,0,,,,0.6400000997415828,0,0,0,0.64
8.0,2.0,4.0,0,,,,0.6400000996490319,0,0,0,0.64
