Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
7.0,24.0,7.0,0,,,,0.9600001009623209,0,0,0,0.96
8.0,1.0,1.0,0,,,,0.9600001018524169,0,0,0,0.96
8.0,2.0,1.0,0,,,,0.9600001008351644,0,0,0,0.96
8.0,3.0,1.0,0,,,,0.9600001007080078,0,0,0,0.96
8.0,4.0,1.0,0,,,,0.9600001015981038,0,0,0,0.96
8.0,5.0,1.0,0,,,,0.960000099436442,0,0,0,0.96
8.0,6.0,1.0,0,,,,0.9600001042167345,0,0,0,33.603862339263806
8.0,7.0,1.0,0,,,,0.9600001006384691,0,0,0,97.92634998814788
8.0,8.0,1.0,0,,,,1.3659333680470782,0,0,0,175.86090798579303
8.0,9.0,1.0,0,,,,1.0893167622884115,0,0,0,237.54739930646105
8.0,10.0,1.0,0,,,,1.5006833609263104,0,0,0,356.70687230254447
8.0,11.0,1.0,0,,,,1.6303,0,0,0,384.5738674988436
8.0,12.0,1.0,0,,,,3.085733333333333,0,0,0,290.7633465384148
8.0,13.0,1.0,0,,,,3.9053333333333327,0,0,0,215.40113055164466
8.0,14.0,1.0,0,,,,2.4018333333333333,0,0,0,200.693089961672
8.0,15.0,1.0,0,,,,2.1486,0,0,0,239.433267056988
8.0,16.0,1.0,0,,,,1.4445333333333334,0,0,0,184.80102375337037
8.0,17.0,1.0,0,,,,0.9784167622884112,0,0,0,100.5351934943696
8.0,18.0,1.0,0,,,,0.9600001164754232,0,0,0,59.62898954039051
8.0,19.0,1.0,0,,,,0.9600000995159149,0,0,0,24.57527169260496
8.0,20.0,1.0,0,,,,0.9600001011848449,0,0,0,0.96
8.0,21.0,1.0,0,,,,0.960000100326538,0,0,0,0.96
8.0,22.0,1.0,0,,,,0.9600001000816564,0,0,0,0.96
8.0,23.0,1.0,0,,,,0.9600001015007495,0,0,0,0.96
8.0,24.0,1.0,0,,,,0.960000103410085,0,0,0,0.96
8.0,1.0,2.0,0,,,,0.9600000999112923,0,0,0,0.96
8.0,2.0,2.0,0,,,,0.9600000999271869,0,0,0,0.96
8.0,3.0,2.0,0,,,,0.9600000997106234,0,0,0,0.96
8.0,4.0,2.0,0,,,,0.9600000999291738,0,0,0,0.96
8.0,5.0,2.0,0,,,,0.9600000996947288,0,0,0,0.96
8.0,6.0,2.0,0,,,,0.9601667609989643,0,0,0,35.17300198459798
8.0,7.0,2.0,0,,,,0.9639834178407986,0,0,0,82.36142220778738
8.0,8.0,2.0,0,,,,1.2843000470479329,0,0,0,110.78136625973131
8.0,9.0,2.0,0,,,,2.126483333333333,0,0,0,127.76406324652044
8.0,10.0,2.0,0,,,,1.8782000033060706,0,0,0,140.34128773799273
8.0,11.0,2.0,0,,,,1.4807500425974536,0,0,0,280.2070545385169
8.0,12.0,2.0,0,,,,1.7893833424886065,0,0,0,568.0549725159838
8.0,13.0,2.0,0,,,,3.0625,0,0,0,798.7754337461103
8.0,14.0,2.0,0,,,,5.775066666666665,0,0,0,962.962801474794
8.0,15.0,2.0,0,,,,4.049250000000001,0,0,0,1070.2252736897385
8.0,16.0,2.0,0,,,,3.7547500000000014,0,0,0,1083.6583469765708
8.0,17.0,2.0,0,,,,3.481266666666667,0,0,0,1006.1675588352292
8.0,18.0,2.0,0,,,,4.395316668446859,0,0,0,824.6567526067204
8.0,19.0,2.0,0,,,,0.9600001003424327,0,0,0,475.1303417896705
8.0,20.0,2.0,0,,,,0.9600001004199187,0,0,0,0.96
8.0,21.0,2.0,0,,,,0.960000102742513,0,0,0,0.96
8.0,22.0,2.0,0,,,,0.9600000986099243,0,0,0,0.96
8.0,23.0,2.0,0,,,,0.9600001000305016,0,0,0,0.96
8.0,24.0,2.0,0,,,,0.9600000998338063,0,0,0,0.96
8.0,1.0,3.0,0,,,,0.96000009983778,0,0,0,0.96
