Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
7.0,24.0,7.0,0,,,,0.46000010096232097,0,0,0,0.46
8.0,1.0,1.0,0,,,,0.460000101852417,0,0,0,0.46
8.0,2.0,1.0,0,,,,0.4600001008351644,0,0,0,0.46
8.0,3.0,1.0,0,,,,0.46000010070800784,0,0,0,0.46
8.0,4.0,1.0,0,,,,0.46000010159810384,0,0,0,0.46
8.0,5.0,1.0,0,,,,0.4600000994364421,0,0,0,0.46
8.0,6.0,1.0,0,,,,0.4600001042167346,0,0,0,33.103862339263806
8.0,7.0,1.0,0,,,,0.4600001006384691,0,0,0,97.42634998814788
8.0,8.0,1.0,0,,,,0.8659333680470783,0,0,0,175.36090798579303
8.0,9.0,1.0,0,,,,0.5893167622884115,0,0,0,237.04739930646105
8.0,10.0,1.0,0,,,,1.0006833609263104,0,0,0,356.20687230254447
8.0,11.0,1.0,0,,,,1.1303000000000003,0,0,0,384.0738674988436
8.0,12.0,1.0,0,,,,2.585733333333333,0,0,0,290.2633465384148
8.0,13.0,1.0,0,,,,3.4053333333333327,0,0,0,214.90113055164466
8.0,14.0,1.0,0,,,,1.9018333333333333,0,0,0,200.193089961672
8.0,15.0,1.0,0,,,,1.6486000000000003,0,0,0,238.933267056988
8.0,16.0,1.0,0,,,,0.9445333333333334,0,0,0,184.30102375337037
8.0,17.0,1.0,0,,,,0.47841676228841135,0,0,0,100.0351934943696
8.0,18.0,1.0,0,,,,0.4600001164754232,0,0,0,59.12898954039051
8.0,19.0,1.0,0,,,,0.4600000995159149,0,0,0,24.07527169260496
8.0,20.0,1.0,0,,,,0.46000010118484497,0,0,0,0.46
8.0,21.0,1.0,0,,,,0.4600001003265381,0,0,0,0.46
8.0,22.0,1.0,0,,,,0.4600001000816564,0,0,0,0.46
8.0,23.0,1.0,0,,,,0.4600001015007496,0,0,0,0.46
8.0,24.0,1.0,0,,,,0.46000010341008507,0,0,0,0.46
8.0,1.0,2.0,0,,,,0.4600000999112924,0,0,0,0.46
