kpi,value,net_value,net_value_without_storage,name,level,env_id
1 - average_daily_renewable_share,1.006,0.649,0.645,District,district,RBC
1 - average_daily_renewable_share_grid,1.005,0.89,0.885,District,district,RBC
1 - load_factor,0.99,0.849,0.857,District,district,RBC
1 - used_pv_of_total_share,1.154,0.166,0.144,District,district,RBC
average_daily_peak,0.981,10.581,10.782,District,district,RBC
carbon_emissions,1.067,3619.98,3412.055,District,district,RBC
cost,1.065,3867.753,3653.428,District,district,RBC
electricity_consumption,1.067,7090.072,6683.189,District,district,RBC
fossil_energy_consumption,1.066,39925.815,37461.364,District,district,RBC
ramping,1.036,22365.165,21583.846,District,district,RBC
electricity_consumption,1.099,4978.403,4528.42,Building_3,building,RBC
carbon_emissions,1.098,2561.917,2332.712,Building_3,building,RBC
cost,1.091,2807.561,2573.812,Building_3,building,RBC
1 - used_pv_of_total_share,1.201,0.208,0.173,Building_3,building,RBC
electricity_consumption,1.072,6056.782,5652.286,Building_5,building,RBC
carbon_emissions,1.072,3088.284,2881.739,Building_5,building,RBC
cost,1.07,3269.959,3057.456,Building_5,building,RBC
1 - used_pv_of_total_share,1.179,0.144,0.122,Building_5,building,RBC
electricity_consumption,1.087,6021.631,5540.207,Building_7,building,RBC
carbon_emissions,1.088,3056.977,2810.394,Building_7,building,RBC
cost,1.088,3184.759,2926.063,Building_7,building,RBC
1 - used_pv_of_total_share,1.087,0.235,0.216,Building_7,building,RBC
electricity_consumption,1.068,6405.353,5997.7,Building_8,building,RBC
carbon_emissions,1.068,3273.388,3064.868,Building_8,building,RBC
cost,1.066,3497.941,3282.401,Building_8,building,RBC
1 - used_pv_of_total_share,1.176,0.177,0.151,Building_8,building,RBC
electricity_consumption,1.042,7956.698,7635.149,Building_11,building,RBC
carbon_emissions,1.042,4066.338,3901.761,Building_11,building,RBC
cost,1.04,4356.982,4187.857,Building_11,building,RBC
1 - used_pv_of_total_share,1.117,0.085,0.076,Building_11,building,RBC
electricity_consumption,1.035,11121.564,10745.375,Building_17,building,RBC
carbon_emissions,1.035,5672.976,5480.857,Building_17,building,RBC
cost,1.033,6089.315,5892.977,Building_17,building,RBC
1 - used_pv_of_total_share,1.166,0.148,0.127,Building_17,building,RBC
1 - average_daily_renewable_share,1.018,0.657,0.645,District,district,SAC_DB2Value
1 - average_daily_renewable_share_grid,0.996,0.881,0.885,District,district,SAC_DB2Value
1 - load_factor,1.005,0.861,0.857,District,district,SAC_DB2Value
1 - used_pv_of_total_share,0.919,0.133,0.144,District,district,SAC_DB2Value
average_daily_peak,1.13,12.189,10.782,District,district,SAC_DB2Value
carbon_emissions,1.11,3733.1,3412.055,District,district,SAC_DB2Value
cost,1.108,3996.72,3653.428,District,district,SAC_DB2Value
electricity_consumption,1.11,7309.722,6683.189,District,district,SAC_DB2Value
fossil_energy_consumption,1.098,41119.641,37461.364,District,district,SAC_DB2Value
ramping,1.151,24832.911,21583.846,District,district,SAC_DB2Value
electricity_consumption,1.112,5037.626,4528.42,Building_3,building,SAC_DB2Value
carbon_emissions,1.111,2591.349,2332.712,Building_3,building,SAC_DB2Value
cost,1.099,2827.781,2573.812,Building_3,building,SAC_DB2Value
1 - used_pv_of_total_share,0.881,0.153,0.173,Building_3,building,SAC_DB2Value
electricity_consumption,1.185,6696.156,5652.286,Building_5,building,SAC_DB2Value
carbon_emissions,1.185,3413.499,2881.739,Building_5,building,SAC_DB2Value
cost,1.178,3602.472,3057.456,Building_5,building,SAC_DB2Value
1 - used_pv_of_total_share,0.99,0.121,0.122,Building_5,building,SAC_DB2Value
electricity_consumption,1.232,6825.546,5540.207,Building_7,building,SAC_DB2Value
carbon_emissions,1.231,3460.885,2810.394,Building_7,building,SAC_DB2Value
cost,1.226,3587.517,2926.063,Building_7,building,SAC_DB2Value
1 - used_pv_of_total_share,0.918,0.199,0.216,Building_7,building,SAC_DB2Value
electricity_consumption,1.092,6550.209,5997.7,Building_8,building,SAC_DB2Value
carbon_emissions,1.093,3349.966,3064.868,Building_8,building,SAC_DB2Value
cost,1.098,3603.329,3282.401,Building_8,building,SAC_DB2Value
1 - used_pv_of_total_share,1.039,0.157,0.151,Building_8,building,SAC_DB2Value
electricity_consumption,1.007,7691.098,7635.149,Building_11,building,SAC_DB2Value
carbon_emissions,1.008,3931.784,3901.761,Building_11,building,SAC_DB2Value
cost,1.01,4231.103,4187.857,Building_11,building,SAC_DB2Value
1 - used_pv_of_total_share,0.901,0.068,0.076,Building_11,building,SAC_DB2Value
electricity_consumption,1.029,11057.697,10745.375,Building_17,building,SAC_DB2Value
carbon_emissions,1.031,5651.117,5480.857,Building_17,building,SAC_DB2Value
cost,1.04,6128.117,5892.977,Building_17,building,SAC_DB2Value
1 - used_pv_of_total_share,0.788,0.1,0.127,Building_17,building,SAC_DB2Value
1 - average_daily_renewable_share,0.988,0.637,0.645,District,district,SAC_DB2Value Best
1 - average_daily_renewable_share_grid,0.978,0.866,0.885,District,district,SAC_DB2Value Best
1 - load_factor,0.976,0.836,0.857,District,district,SAC_DB2Value Best
1 - used_pv_of_total_share,0.801,0.115,0.144,District,district,SAC_DB2Value Best
average_daily_peak,0.891,9.611,10.782,District,district,SAC_DB2Value Best
carbon_emissions,0.929,3193.494,3412.055,District,district,SAC_DB2Value Best
cost,0.929,3417.67,3653.428,District,district,SAC_DB2Value Best
electricity_consumption,0.929,6252.281,6683.189,District,district,SAC_DB2Value Best
fossil_energy_consumption,0.929,34802.989,37461.364,District,district,SAC_DB2Value Best
ramping,0.949,20473.385,21583.846,District,district,SAC_DB2Value Best
electricity_consumption,0.902,4086.325,4528.42,Building_3,building,SAC_DB2Value Best
carbon_emissions,0.904,2108.054,2332.712,Building_3,building,SAC_DB2Value Best
cost,0.905,2328.627,2573.812,Building_3,building,SAC_DB2Value Best
1 - used_pv_of_total_share,0.74,0.128,0.173,Building_3,building,SAC_DB2Value Best
electricity_consumption,0.933,5275.806,5652.286,Building_5,building,SAC_DB2Value Best
carbon_emissions,0.934,2691.249,2881.739,Building_5,building,SAC_DB2Value Best
cost,0.934,2855.693,3057.456,Building_5,building,SAC_DB2Value Best
1 - used_pv_of_total_share,0.826,0.101,0.122,Building_5,building,SAC_DB2Value Best
electricity_consumption,0.91,5043.046,5540.207,Building_7,building,SAC_DB2Value Best
carbon_emissions,0.91,2556.504,2810.394,Building_7,building,SAC_DB2Value Best
cost,0.906,2649.598,2926.063,Building_7,building,SAC_DB2Value Best
1 - used_pv_of_total_share,0.794,0.172,0.216,Building_7,building,SAC_DB2Value Best
electricity_consumption,0.916,5491.945,5997.7,Building_8,building,SAC_DB2Value Best
carbon_emissions,0.916,2806.924,3064.868,Building_8,building,SAC_DB2Value Best
cost,0.915,3002.691,3282.401,Building_8,building,SAC_DB2Value Best
1 - used_pv_of_total_share,0.767,0.116,0.151,Building_8,building,SAC_DB2Value Best
electricity_consumption,0.943,7198.25,7635.149,Building_11,building,SAC_DB2Value Best
carbon_emissions,0.944,3682.727,3901.761,Building_11,building,SAC_DB2Value Best
cost,0.946,3960.582,4187.857,Building_11,building,SAC_DB2Value Best
1 - used_pv_of_total_share,0.814,0.062,0.076,Building_11,building,SAC_DB2Value Best
electricity_consumption,0.97,10418.312,10745.375,Building_17,building,SAC_DB2Value Best
carbon_emissions,0.97,5315.509,5480.857,Building_17,building,SAC_DB2Value Best
cost,0.969,5708.831,5892.977,Building_17,building,SAC_DB2Value Best
1 - used_pv_of_total_share,0.863,0.109,0.127,Building_17,building,SAC_DB2Value Best
