Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
7.0,24.0,7.0,0,,,,9.833333084922426e-08,0,0,0,0.0
8.0,1.0,1.0,0,,,,9.999999747378741e-08,0,0,0,0.0
8.0,2.0,1.0,0,,,,9.999999747378741e-08,0,0,0,0.0
8.0,3.0,1.0,0,,,,9.999999747378741e-08,0,0,0,0.0
8.0,4.0,1.0,0,,,,9.999999747378741e-08,0,0,0,0.0
8.0,5.0,1.0,0,,,,9.999999747378741e-08,0,0,0,0.0
8.0,6.0,1.0,0,,,,9.999999747378741e-08,0,0,0,16.320564718374342
8.0,7.0,1.0,0,,,,0.0693667233333319,0,0,0,48.47911604450771
8.0,8.0,1.0,0,,,,0.4953666849999995,0,0,0,87.44313275243847
8.0,9.0,1.0,0,,,,1.2157000049999993,0,0,0,118.28379625558885
8.0,10.0,1.0,0,,,,1.5863166700000002,0,0,0,177.85854481408984
8.0,11.0,1.0,0,,,,2.075533335,0,0,0,191.79087591759378
8.0,12.0,1.0,0,,,,0.6504000729427063,0,0,0,144.88954228595523
8.0,13.0,1.0,0,,,,0.3023667416666653,0,0,0,107.21158890686604
8.0,14.0,1.0,0,,,,0.4880833999999984,0,0,0,99.85818428107821
8.0,15.0,1.0,0,,,,0.2465334033333318,0,0,0,119.22665118963111
8.0,16.0,1.0,0,,,,0.102416759296059,0,0,0,91.91281640868301
8.0,17.0,1.0,0,,,,0.0881500833333312,0,0,0,49.78342859309329
8.0,18.0,1.0,0,,,,0.0028000983333308,0,0,0,29.332038923711647
8.0,19.0,1.0,0,,,,9.999999747378741e-08,0,0,0,11.806647326091035
8.0,20.0,1.0,0,,,,9.999999747378741e-08,0,0,0,0.0
8.0,21.0,1.0,0,,,,9.999999747378741e-08,0,0,0,0.0
8.0,22.0,1.0,0,,,,9.999999747378741e-08,0,0,0,0.0
8.0,23.0,1.0,0,,,,9.999999747378741e-08,0,0,0,0.0
8.0,24.0,1.0,0,,,,9.999999747378741e-08,0,0,0,0.0
8.0,1.0,2.0,0,,,,9.999999747378741e-08,0,0,0,0.0
8.0,2.0,2.0,0,,,,9.999999747378741e-08,0,0,0,0.0
8.0,3.0,2.0,0,,,,9.999999747378741e-08,0,0,0,0.0
8.0,4.0,2.0,0,,,,9.999999747378741e-08,0,0,0,0.0
8.0,5.0,2.0,0,,,,9.999999747378741e-08,0,0,0,0.0
8.0,6.0,2.0,0,,,,9.999999747378741e-08,0,0,0,17.105068857856665
8.0,7.0,2.0,0,,,,0.0772833749999989,0,0,0,40.697303692277174
8.0,8.0,2.0,0,,,,0.4589833566666662,0,0,0,54.9060860775171
8.0,9.0,2.0,0,,,,1.3074999999999997,0,0,0,63.39672368604722
8.0,10.0,2.0,0,,,,1.92385,0,0,0,69.68480945718778
8.0,11.0,2.0,0,,,,1.3341000399999985,0,0,0,139.6118381656567
8.0,12.0,2.0,0,,,,1.7033166966666649,0,0,0,283.52374802413044
8.0,13.0,2.0,0,,,,1.8655833566666653,0,0,0,398.87432082783806
8.0,14.0,2.0,0,,,,2.518766666666667,0,0,0,480.9611319136841
8.0,15.0,2.0,0,,,,1.6672666849999995,0,0,0,534.5878780824803
8.0,16.0,2.0,0,,,,1.1290000266666655,0,0,0,541.3038524260163
8.0,17.0,2.0,0,,,,0.3939500549999989,0,0,0,502.5617020703141
8.0,18.0,2.0,0,,,,9.999999747378741e-08,0,0,0,411.8138968826425
8.0,19.0,2.0,0,,,,9.999999747378741e-08,0,0,0,237.06532242674956
8.0,20.0,2.0,0,,,,9.999999747378741e-08,0,0,0,0.0
8.0,21.0,2.0,0,,,,9.999999747378741e-08,0,0,0,0.0
8.0,22.0,2.0,0,,,,9.999999747378741e-08,0,0,0,0.0
8.0,23.0,2.0,0,,,,9.999999747378741e-08,0,0,0,0.0
8.0,24.0,2.0,0,,,,9.999999747378741e-08,0,0,0,0.0
8.0,1.0,3.0,0,,,,9.999999747378741e-08,0,0,0,0.0
8.0,2.0,3.0,0,,,,9.999999747378741e-08,0,0,0,0.0
8.0,3.0,3.0,0,,,,9.999999747378741e-08,0,0,0,0.0
8.0,4.0,3.0,0,,,,9.999999747378741e-08,0,0,0,0.0
8.0,5.0,3.0,0,,,,9.999999747378741e-08,0,0,0,0.0
8.0,6.0,3.0,0,,,,9.999999747378741e-08,0,0,0,13.455377710198686
8.0,7.0,3.0,0,,,,0.1091167016666657,0,0,0,36.53689007045185
8.0,8.0,3.0,0,,,,0.6365000000000001,0,0,0,50.00042934819333
8.0,9.0,3.0,0,,,,1.2413833333333333,0,0,0,64.38197730748658
8.0,10.0,3.0,0,,,,1.5103000016666663,0,0,0,118.61316767086922
8.0,11.0,3.0,0,,,,2.36635,0,0,0,177.60809430687488
8.0,12.0,3.0,0,,,,2.4707,0,0,0,292.57097300268646
8.0,13.0,3.0,0,,,,2.5281999999999982,0,0,0,352.7724477840491
8.0,14.0,3.0,0,,,,1.809166691666665,0,0,0,392.2964505027446
8.0,15.0,3.0,0,,,,0.4388334066666648,0,0,0,439.4013239149865
8.0,16.0,3.0,0,,,,0.246783409718423,0,0,0,514.2227783790113
8.0,17.0,3.0,0,,,,0.2096667299999985,0,0,0,403.50438738558887
8.0,18.0,3.0,0,,,,9.999999747378741e-08,0,0,0,263.0069959641415
8.0,19.0,3.0,0,,,,9.999999747378741e-08,0,0,0,105.30011479768153
8.0,20.0,3.0,0,,,,9.999999747378741e-08,0,0,0,0.0
8.0,21.0,3.0,0,,,,9.999999747378741e-08,0,0,0,0.0
8.0,22.0,3.0,0,,,,9.999999747378741e-08,0,0,0,0.0
8.0,23.0,3.0,0,,,,9.999999747378741e-08,0,0,0,0.0
8.0,24.0,3.0,0,,,,9.999999747378741e-08,0,0,0,0.0
8.0,1.0,4.0,0,,,,9.999999747378741e-08,0,0,0,0.0
8.0,2.0,4.0,0,,,,9.999999747378741e-08,0,0,0,0.0
8.0,3.0,4.0,0,,,,9.999999747378741e-08,0,0,0,0.0
8.0,4.0,4.0,0,,,,9.999999747378741e-08,0,0,0,0.0
8.0,5.0,4.0,0,,,,9.999999747378741e-08,0,0,0,0.0
8.0,6.0,4.0,0,,,,0.7749833466666666,0,0,0,13.207151276938587
8.0,7.0,4.0,0,,,,1.0625166666666668,0,0,0,51.08075830630252
8.0,8.0,4.0,0,,,,0.3248833633333328,0,0,0,98.55005066576905
8.0,9.0,4.0,0,,,,0.0098167599999976,0,0,0,140.83162113936223
8.0,10.0,4.0,0,,,,1.7530167266666652,0,0,0,169.77005347264262
8.0,11.0,4.0,0,,,,2.5363333666666685,0,0,0,227.15823094336176
8.0,12.0,4.0,0,,,,0.1291334149999981,0,0,0,299.59115513355226
8.0,13.0,4.0,0,,,,0.1434334133333314,0,0,0,328.34884704837657
8.0,14.0,4.0,0,,,,0.2073167449999982,0,0,0,314.1571817348034
8.0,15.0,4.0,0,,,,0.5655333933333321,0,0,0,347.87096738259896
8.0,16.0,4.0,0,,,,1.0080167149999988,0,0,0,281.82388309116374
8.0,17.0,4.0,0,,,,1.1856833866666647,0,0,0,262.0159012906909
8.0,18.0,4.0,0,,,,3.1870000000000016,0,0,0,237.63057094864934
8.0,19.0,4.0,0,,,,0.7736000000000003,0,0,0,101.24894872535563
8.0,20.0,4.0,0,,,,0.9597666666666672,0,0,0,0.0
8.0,21.0,4.0,0,,,,0.7930833333333334,0,0,0,0.0
8.0,22.0,4.0,0,,,,0.6688999999999999,0,0,0,0.0
8.0,23.0,4.0,0,,,,0.9916833333333336,0,0,0,0.0
8.0,24.0,4.0,0,,,,1.4693000000000007,0,0,0,0.0
8.0,1.0,5.0,0,,,,0.9005666666666668,0,0,0,0.0
