Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
7.0,24.0,7.0,0,,,,9.752909342447929e-08,0,0,0,0.0
8.0,1.0,1.0,0,,,,9.918212890625013e-08,0,0,0,0.0
8.0,2.0,1.0,0,,,,9.918212890625013e-08,0,0,0,0.0
8.0,3.0,1.0,0,,,,9.918212890625013e-08,0,0,0,0.0
8.0,4.0,1.0,0,,,,9.918212890625013e-08,0,0,0,0.0
8.0,5.0,1.0,0,,,,9.918212890625013e-08,0,0,0,0.0
8.0,6.0,1.0,0,,,,0.008633417892456,0,0,0,33.74457323996229
8.0,7.0,1.0,0,,,,0.3047500157674155,0,0,0,100.23593608441452
8.0,8.0,1.0,0,,,,0.5388667521158854,0,0,0,180.79835155301666
8.0,9.0,1.0,0,,,,1.3050333333333335,0,0,0,244.56483551416437
8.0,10.0,1.0,0,,,,1.61705,0,0,0,367.7422194267057
8.0,11.0,1.0,0,,,,2.7272666666666656,0,0,0,396.5488554370571
8.0,12.0,1.0,0,,,,3.861716666666666,0,0,0,299.57515905491516
8.0,13.0,1.0,0,,,,2.1907833333333344,0,0,0,221.67182180696207
8.0,14.0,1.0,0,,,,2.5295333333333327,0,0,0,206.46784417262128
8.0,15.0,1.0,0,,,,1.4962833333333336,0,0,0,246.51429240646345
8.0,16.0,1.0,0,,,,0.8163333348592121,0,0,0,190.03991703192432
8.0,17.0,1.0,0,,,,1.7462166666666668,0,0,0,102.93274658595286
8.0,18.0,1.0,0,,,,0.9585166666666666,0,0,0,60.64723573101973
8.0,19.0,1.0,0,,,,0.8073000000000001,0,0,0,24.411549617835078
8.0,20.0,1.0,0,,,,0.7443833847045899,0,0,0,0.0
8.0,21.0,1.0,0,,,,9.918212890625013e-08,0,0,0,0.0
8.0,22.0,1.0,0,,,,9.918212890625013e-08,0,0,0,0.0
8.0,23.0,1.0,0,,,,9.918212890625013e-08,0,0,0,0.0
