kpi,value,net_value,net_value_without_storage,name,level,env_id
1 - average_daily_renewable_share,1.019,0.599,0.588,District,district,RBC
1 - average_daily_renewable_share_grid,1.015,0.785,0.773,District,district,RBC
1 - load_factor,0.99,0.849,0.857,District,district,RBC
1 - used_pv_of_total_share,1.154,0.166,0.144,District,district,RBC
average_daily_peak,0.981,10.581,10.782,District,district,RBC
cost,1.065,3885.378,3670.012,District,district,RBC
electricity_consumption,1.067,7090.072,6683.189,District,district,RBC
ramping,1.036,22365.165,21583.846,District,district,RBC
electricity_consumption,1.099,4978.403,4528.42,Building_3,building,RBC
cost,1.091,2819.502,2584.57,Building_3,building,RBC
1 - used_pv_of_total_share,1.201,0.208,0.173,Building_3,building,RBC
electricity_consumption,1.072,6056.782,5652.286,Building_5,building,RBC
cost,1.07,3285.179,3071.658,Building_5,building,RBC
1 - used_pv_of_total_share,1.179,0.144,0.122,Building_5,building,RBC
electricity_consumption,1.087,6021.631,5540.207,Building_7,building,RBC
cost,1.088,3199.842,2939.918,Building_7,building,RBC
1 - used_pv_of_total_share,1.087,0.235,0.216,Building_7,building,RBC
electricity_consumption,1.068,6405.353,5997.7,Building_8,building,RBC
cost,1.066,3513.228,3296.626,Building_8,building,RBC
1 - used_pv_of_total_share,1.176,0.177,0.151,Building_8,building,RBC
electricity_consumption,1.042,7956.698,7635.149,Building_11,building,RBC
cost,1.04,4376.478,4206.557,Building_11,building,RBC
1 - used_pv_of_total_share,1.117,0.085,0.076,Building_11,building,RBC
electricity_consumption,1.035,11121.564,10745.375,Building_17,building,RBC
cost,1.033,6118.038,5920.74,Building_17,building,RBC
1 - used_pv_of_total_share,1.166,0.148,0.127,Building_17,building,RBC
1 - average_daily_renewable_share,0.981,0.577,0.588,District,district,SAC
1 - average_daily_renewable_share_grid,0.969,0.749,0.773,District,district,SAC
1 - load_factor,0.979,0.839,0.857,District,district,SAC
1 - used_pv_of_total_share,0.786,0.114,0.144,District,district,SAC
average_daily_peak,0.907,9.777,10.782,District,district,SAC
cost,0.947,3482.335,3670.012,District,district,SAC
electricity_consumption,0.951,6366.342,6683.189,District,district,SAC
ramping,0.969,20914.196,21583.846,District,district,SAC
electricity_consumption,0.947,4290.651,4528.42,Building_3,building,SAC
cost,0.946,2444.586,2584.57,Building_3,building,SAC
1 - used_pv_of_total_share,0.785,0.136,0.173,Building_3,building,SAC
electricity_consumption,0.959,5420.163,5652.286,Building_5,building,SAC
cost,0.957,2940.176,3071.658,Building_5,building,SAC
1 - used_pv_of_total_share,0.826,0.101,0.122,Building_5,building,SAC
electricity_consumption,0.949,5260.369,5540.207,Building_7,building,SAC
cost,0.946,2780.076,2939.918,Building_7,building,SAC
1 - used_pv_of_total_share,0.84,0.182,0.216,Building_7,building,SAC
electricity_consumption,0.931,5585.394,5997.7,Building_8,building,SAC
cost,0.927,3054.469,3296.626,Building_8,building,SAC
1 - used_pv_of_total_share,0.772,0.116,0.151,Building_8,building,SAC
electricity_consumption,0.948,7240.813,7635.149,Building_11,building,SAC
cost,0.945,3976.632,4206.557,Building_11,building,SAC
1 - used_pv_of_total_share,0.733,0.056,0.076,Building_11,building,SAC
electricity_consumption,0.968,10400.661,10745.375,Building_17,building,SAC
cost,0.962,5698.071,5920.74,Building_17,building,SAC
1 - used_pv_of_total_share,0.761,0.096,0.127,Building_17,building,SAC
1 - average_daily_renewable_share,0.983,0.578,0.588,District,district,SAC_DB2
1 - average_daily_renewable_share_grid,0.969,0.749,0.773,District,district,SAC_DB2
1 - load_factor,0.979,0.839,0.857,District,district,SAC_DB2
1 - used_pv_of_total_share,0.79,0.115,0.144,District,district,SAC_DB2
average_daily_peak,0.907,9.775,10.782,District,district,SAC_DB2
cost,0.95,3491.067,3670.012,District,district,SAC_DB2
electricity_consumption,0.954,6385.759,6683.189,District,district,SAC_DB2
ramping,0.966,20857.96,21583.846,District,district,SAC_DB2
electricity_consumption,0.932,4222.445,4528.42,Building_3,building,SAC_DB2
cost,0.931,2406.546,2584.57,Building_3,building,SAC_DB2
1 - used_pv_of_total_share,0.811,0.14,0.173,Building_3,building,SAC_DB2
electricity_consumption,0.962,5438.34,5652.286,Building_5,building,SAC_DB2
cost,0.96,2947.483,3071.658,Building_5,building,SAC_DB2
1 - used_pv_of_total_share,0.816,0.099,0.122,Building_5,building,SAC_DB2
electricity_consumption,0.982,5440.715,5540.207,Building_7,building,SAC_DB2
cost,0.971,2855.202,2939.918,Building_7,building,SAC_DB2
1 - used_pv_of_total_share,0.84,0.182,0.216,Building_7,building,SAC_DB2
electricity_consumption,0.929,5573.885,5997.7,Building_8,building,SAC_DB2
cost,0.927,3054.587,3296.626,Building_8,building,SAC_DB2
1 - used_pv_of_total_share,0.762,0.115,0.151,Building_8,building,SAC_DB2
electricity_consumption,0.951,7261.791,7635.149,Building_11,building,SAC_DB2
cost,0.948,3988.998,4206.557,Building_11,building,SAC_DB2
1 - used_pv_of_total_share,0.738,0.056,0.076,Building_11,building,SAC_DB2
electricity_consumption,0.966,10377.376,10745.375,Building_17,building,SAC_DB2
cost,0.962,5693.587,5920.74,Building_17,building,SAC_DB2
1 - used_pv_of_total_share,0.772,0.098,0.127,Building_17,building,SAC_DB2
