Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
7.0,24.0,7.0,0,,,,1.5614333333333337,0,0,0,0.79
8.0,1.0,1.0,0,,,,1.3058833333333335,0,0,0,0.79
8.0,2.0,1.0,0,,,,1.29305,0,0,0,0.79
8.0,3.0,1.0,0,,,,1.3259500000000002,0,0,0,0.79
8.0,4.0,1.0,0,,,,1.3026166666666668,0,0,0,0.79
8.0,5.0,1.0,0,,,,1.0932166666666665,0,0,0,0.79
8.0,6.0,1.0,0,,,,1.2857833333333335,0,0,0,32.81619286013357
8.0,7.0,1.0,0,,,,1.7705000000000002,0,0,0,95.92160524293739
8.0,8.0,1.0,0,,,,2.089583333333333,0,0,0,172.38152775338557
8.0,9.0,1.0,0,,,,2.4688,0,0,0,232.90082070250608
8.0,10.0,1.0,0,,,,2.9746333333333337,0,0,0,349.8056227024312
8.0,11.0,1.0,0,,,,2.857416666666666,0,0,0,377.1453337119225
8.0,12.0,1.0,0,,,,1.8279833333333333,0,0,0,285.10984460943877
8.0,13.0,1.0,0,,,,1.4605166666666667,0,0,0,211.1735916478422
8.0,14.0,1.0,0,,,,2.791166666666667,0,0,0,196.7438486341741
8.0,15.0,1.0,0,,,,2.3173966634114587,0,0,0,234.7510050850826
8.0,16.0,1.0,0,,,,1.7394333333333334,0,0,0,181.15248349350856
8.0,17.0,1.0,0,,,,1.3088666666666668,0,0,0,98.48108562561468
8.0,18.0,1.0,0,,,,3.22805,0,0,0,58.348886702868015
8.0,19.0,1.0,0,,,,2.755816666666667,0,0,0,23.958436314661768
8.0,20.0,1.0,0,,,,2.2888833333333336,0,0,0,0.79
8.0,21.0,1.0,0,,,,3.3969166666666673,0,0,0,0.79
8.0,22.0,1.0,0,,,,2.0688999999999997,0,0,0,0.79
8.0,23.0,1.0,0,,,,1.8887000000000003,0,0,0,0.79
8.0,24.0,1.0,0,,,,1.8509916666666664,0,0,0,0.79
8.0,1.0,2.0,0,,,,1.0962999999999998,0,0,0,0.79
8.0,2.0,2.0,0,,,,1.3356833333333333,0,0,0,0.79
8.0,3.0,2.0,0,,,,1.0899833333333335,0,0,0,0.79
8.0,4.0,2.0,0,,,,1.1236666666666668,0,0,0,0.79
8.0,5.0,2.0,0,,,,1.1296,0,0,0,0.79
8.0,6.0,2.0,0,,,,1.0948499999999999,0,0,0,34.35564209514365
8.0,7.0,2.0,0,,,,1.2829500000000003,0,0,0,80.65118859409921
8.0,8.0,2.0,0,,,,1.46475,0,0,0,108.53338586053604
8.0,9.0,2.0,0,,,,1.7367666666666668,0,0,0,125.19474545492233
8.0,10.0,2.0,0,,,,2.265883333333334,0,0,0,137.53399051798584
8.0,11.0,2.0,0,,,,2.3835166666666665,0,0,0,274.7532930481372
8.0,12.0,2.0,0,,,,2.570433333333334,0,0,0,557.1547086565504
8.0,13.0,2.0,0,,,,2.474166666666666,0,0,0,783.5096023067249
8.0,14.0,2.0,0,,,,2.424216666666667,0,0,0,944.5903056079352
8.0,15.0,2.0,0,,,,2.7671833333333336,0,0,0,1049.8232154305779
8.0,16.0,2.0,0,,,,2.897616666666667,0,0,0,1063.0021153817322
8.0,17.0,2.0,0,,,,3.462283333333333,0,0,0,986.9775659547684
8.0,18.0,2.0,0,,,,3.47975,0,0,0,808.9012088724572
8.0,19.0,2.0,0,,,,2.2154666666666665,0,0,0,465.9883474530826
8.0,20.0,2.0,0,,,,2.3149166666666665,0,0,0,0.79
8.0,21.0,2.0,0,,,,3.0521000000000007,0,0,0,0.79
8.0,22.0,2.0,0,,,,2.01525,0,0,0,0.79
8.0,23.0,2.0,0,,,,1.3796333333333335,0,0,0,0.79
8.0,24.0,2.0,0,,,,1.353958333333333,0,0,0,0.79
8.0,1.0,3.0,0,,,,1.2983000000000002,0,0,0,0.79
8.0,2.0,3.0,0,,,,1.369733333333333,0,0,0,0.79
8.0,3.0,3.0,0,,,,1.4944499999999998,0,0,0,0.79
8.0,4.0,3.0,0,,,,1.0859,0,0,0,0.79
8.0,5.0,3.0,0,,,,1.3014333333333334,0,0,0,0.79
8.0,6.0,3.0,0,,,,1.2429999999999999,0,0,0,27.19377517498604
8.0,7.0,3.0,0,,,,1.31495,0,0,0,72.4871200505337
8.0,8.0,3.0,0,,,,1.0508333333333333,0,0,0,98.90691084389309
8.0,9.0,3.0,0,,,,1.3153333333333337,0,0,0,127.12812968768955
8.0,10.0,3.0,0,,,,1.3139333333333334,0,0,0,233.54715326822347
8.0,11.0,3.0,0,,,,1.5892500000000003,0,0,0,349.31415832087373
8.0,12.0,3.0,0,,,,1.3689500000000003,0,0,0,574.9082715394596
8.0,13.0,3.0,0,,,,1.718316666666667,0,0,0,693.0429117974492
8.0,14.0,3.0,0,,,,2.3459166666666667,0,0,0,770.6017068217594
8.0,15.0,3.0,0,,,,2.978133333333334,0,0,0,863.0366063846529
8.0,16.0,3.0,0,,,,2.7543333333333333,0,0,0,1009.860345151656
8.0,17.0,3.0,0,,,,3.13935,0,0,0,792.5952808412943
8.0,18.0,3.0,0,,,,2.4756333333333336,0,0,0,516.8942477181497
8.0,19.0,3.0,0,,,,3.78185,0,0,0,207.4226651618871
8.0,20.0,3.0,0,,,,2.938983333333333,0,0,0,0.79
8.0,21.0,3.0,0,,,,2.048433333333333,0,0,0,0.79
8.0,22.0,3.0,0,,,,2.33655,0,0,0,0.79
8.0,23.0,3.0,0,,,,2.899466666666666,0,0,0,0.79
8.0,24.0,3.0,0,,,,1.0800833333333335,0,0,0,0.79
8.0,1.0,4.0,0,,,,1.0815999999999997,0,0,0,0.79
8.0,2.0,4.0,0,,,,1.0824666666666667,0,0,0,0.79
8.0,3.0,4.0,0,,,,1.1204333333333332,0,0,0,0.79
8.0,4.0,4.0,0,,,,1.106933333333333,0,0,0,0.79
8.0,5.0,4.0,0,,,,1.07945,0,0,0,0.79
8.0,6.0,4.0,0,,,,1.0952666666666666,0,0,0,26.70667514127085
8.0,7.0,4.0,0,,,,1.2000666666666666,0,0,0,101.02686344123424
8.0,8.0,4.0,0,,,,1.39935,0,0,0,194.1768700906224
8.0,9.0,4.0,0,,,,1.2051833333333333,0,0,0,277.14689923992654
8.0,10.0,4.0,0,,,,1.4073000000000004,0,0,0,333.93340332039804
8.0,11.0,4.0,0,,,,1.7190166666666669,0,0,0,446.54745015540817
8.0,12.0,4.0,0,,,,1.7176166666666663,0,0,0,588.6841249315456
8.0,13.0,4.0,0,,,,2.9520166666666667,0,0,0,645.1159582270913
8.0,14.0,4.0,0,,,,3.745683333333333,0,0,0,617.2673501561179
8.0,15.0,4.0,0,,,,2.192566666666667,0,0,0,683.4246320782262
8.0,16.0,4.0,0,,,,2.332983333333334,0,0,0,553.8190273784338
8.0,17.0,4.0,0,,,,3.116033333333334,0,0,0,514.9494014642181
8.0,18.0,4.0,0,,,,2.8550666666666666,0,0,0,467.0975467049864
8.0,19.0,4.0,0,,,,2.9289666666666667,0,0,0,199.4729754189416
8.0,20.0,4.0,0,,,,2.09445,0,0,0,0.79
8.0,21.0,4.0,0,,,,3.0129,0,0,0,0.79
8.0,22.0,4.0,0,,,,2.5079666666666673,0,0,0,0.79
8.0,23.0,4.0,0,,,,1.964666666666667,0,0,0,0.79
8.0,24.0,4.0,0,,,,1.6690333333333331,0,0,0,0.79
8.0,1.0,5.0,0,,,,1.3201833416666666,0,0,0,0.79
8.0,2.0,5.0,0,,,,1.1360000216666664,0,0,0,0.79
8.0,3.0,5.0,0,,,,1.2252166849999995,0,0,0,0.79
8.0,4.0,5.0,0,,,,1.0763,0,0,0,0.79
8.0,5.0,5.0,0,,,,1.1001166666666666,0,0,0,0.79
8.0,6.0,5.0,0,,,,1.1111666666666666,0,0,0,21.85722942491172
8.0,7.0,5.0,0,,,,1.4439833333333336,0,0,0,79.9934931987722
8.0,8.0,5.0,0,,,,1.7652166666666664,0,0,0,142.6243412355332
8.0,9.0,5.0,0,,,,2.068766666666666,0,0,0,172.31910024061796
8.0,10.0,5.0,0,,,,2.212366666666667,0,0,0,193.41467771298798
8.0,11.0,5.0,0,,,,2.240333333333333,0,0,0,310.37197838765525
8.0,12.0,5.0,0,,,,3.05925,0,0,0,569.8588662263733
8.0,13.0,5.0,0,,,,3.1357833333333343,0,0,0,620.1546180772601
8.0,14.0,5.0,0,,,,1.84555,0,0,0,657.0173385314998
8.0,15.0,5.0,0,,,,2.3560500000000006,0,0,0,717.6645033256879
8.0,16.0,5.0,0,,,,1.6472833333333332,0,0,0,513.8792113522444
8.0,17.0,5.0,0,,,,2.1478333333333337,0,0,0,780.6855048825101
8.0,18.0,5.0,0,,,,3.001466666666667,0,0,0,569.982115722276
8.0,19.0,5.0,0,,,,2.577533333333333,0,0,0,246.35672121606342
8.0,20.0,5.0,0,,,,3.3860333333333332,0,0,0,0.79
8.0,21.0,5.0,0,,,,3.3312000000000004,0,0,0,0.79
8.0,22.0,5.0,0,,,,3.107516666666666,0,0,0,0.79
8.0,23.0,5.0,0,,,,1.4481666666666668,0,0,0,0.79
8.0,24.0,5.0,0,,,,1.6798833333333334,0,0,0,0.79
8.0,1.0,6.0,0,,,,1.371866666666667,0,0,0,0.79
8.0,2.0,6.0,0,,,,1.3444666666666665,0,0,0,0.79
8.0,3.0,6.0,0,,,,1.1298666666666666,0,0,0,0.79
8.0,4.0,6.0,0,,,,1.305866666666667,0,0,0,0.79
8.0,5.0,6.0,0,,,,1.1273499999999999,0,0,0,0.79
8.0,6.0,6.0,0,,,,1.2330333333333336,0,0,0,28.34508102492107
8.0,7.0,6.0,0,,,,1.5774833333333333,0,0,0,77.48352656163071
8.0,8.0,6.0,0,,,,2.137766666666667,0,0,0,107.9465593742712
8.0,9.0,6.0,0,,,,2.7694166666666664,0,0,0,134.23707425960876
8.0,10.0,6.0,0,,,,3.214600000000001,0,0,0,150.88100556750825
8.0,11.0,6.0,0,,,,1.6237166666666665,0,0,0,284.28991516090656
8.0,12.0,6.0,0,,,,3.3113833333333327,0,0,0,552.0310728533716
8.0,13.0,6.0,0,,,,3.217600000000001,0,0,0,763.9702602230293
8.0,14.0,6.0,0,,,,3.1525,0,0,0,914.507793199222
8.0,15.0,6.0,0,,,,2.882566666666667,0,0,0,972.5065365760156
8.0,16.0,6.0,0,,,,2.7635333333333327,0,0,0,872.1439420126923
8.0,17.0,6.0,0,,,,2.0084,0,0,0,823.3281511273315
8.0,18.0,6.0,0,,,,2.1196666666666664,0,0,0,628.9415856985158
8.0,19.0,6.0,0,,,,2.687033333333334,0,0,0,280.76344464252355
8.0,20.0,6.0,0,,,,2.3469999999999995,0,0,0,0.79
8.0,21.0,6.0,0,,,,3.351466666666667,0,0,0,0.79
8.0,22.0,6.0,0,,,,2.629133333333333,0,0,0,0.79
8.0,23.0,6.0,0,,,,2.1741,0,0,0,0.79
8.0,24.0,6.0,0,,,,1.7183166666666674,0,0,0,0.79
8.0,1.0,7.0,0,,,,1.46325,0,0,0,0.79
8.0,2.0,7.0,0,,,,1.3467833333333334,0,0,0,0.79
8.0,3.0,7.0,0,,,,1.23785,0,0,0,0.79
8.0,4.0,7.0,0,,,,1.1764666666666668,0,0,0,0.79
8.0,5.0,7.0,0,,,,1.1228833333333335,0,0,0,0.79
8.0,6.0,7.0,0,,,,1.1172000000000002,0,0,0,23.79393175820986
8.0,7.0,7.0,0,,,,1.2966833333333336,0,0,0,100.30068184376957
8.0,8.0,7.0,0,,,,1.65835,0,0,0,179.94847813289735
8.0,9.0,7.0,0,,,,1.9704333333333335,0,0,0,250.1115643455974
8.0,10.0,7.0,0,,,,2.3139000000000007,0,0,0,320.1714314156949
8.0,11.0,7.0,0,,,,2.624766666666667,0,0,0,437.2924527606759
8.0,12.0,7.0,0,,,,2.5625333333333336,0,0,0,582.1745700157987
8.0,13.0,7.0,0,,,,2.25005,0,0,0,678.26527341797
8.0,14.0,7.0,0,,,,2.1346333333333334,0,0,0,685.6882469879187
8.0,15.0,7.0,0,,,,2.6336666666666675,0,0,0,651.2728782536193
8.0,16.0,7.0,0,,,,2.6544500000000006,0,0,0,541.369025639798
