Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
7.0,24.0,7.0,0,,,,1.5814333333333337,0,0,0,0.81
8.0,1.0,1.0,0,,,,1.3258833333333335,0,0,0,0.81
8.0,2.0,1.0,0,,,,1.31305,0,0,0,0.81
8.0,3.0,1.0,0,,,,1.3459500000000002,0,0,0,0.81
8.0,4.0,1.0,0,,,,1.3226166666666668,0,0,0,0.81
8.0,5.0,1.0,0,,,,1.1132166666666665,0,0,0,0.81
8.0,6.0,1.0,0,,,,1.3057833333333335,0,0,0,32.83619286013357
8.0,7.0,1.0,0,,,,1.7905000000000002,0,0,0,95.94160524293738
8.0,8.0,1.0,0,,,,2.109583333333333,0,0,0,172.40152775338558
8.0,9.0,1.0,0,,,,2.4888000000000003,0,0,0,232.9208207025061
8.0,10.0,1.0,0,,,,2.9946333333333337,0,0,0,349.8256227024312
8.0,11.0,1.0,0,,,,2.877416666666666,0,0,0,377.1653337119225
8.0,12.0,1.0,0,,,,1.8479833333333333,0,0,0,285.12984460943875
8.0,13.0,1.0,0,,,,1.4805166666666667,0,0,0,211.1935916478422
8.0,14.0,1.0,0,,,,2.811166666666667,0,0,0,196.7638486341741
8.0,15.0,1.0,0,,,,2.3373966634114582,0,0,0,234.7710050850826
8.0,16.0,1.0,0,,,,1.7594333333333334,0,0,0,181.17248349350857
8.0,17.0,1.0,0,,,,1.3288666666666669,0,0,0,98.50108562561468
8.0,18.0,1.0,0,,,,3.24805,0,0,0,58.36888670286802
8.0,19.0,1.0,0,,,,2.7758166666666666,0,0,0,23.978436314661767
8.0,20.0,1.0,0,,,,2.308883333333334,0,0,0,0.81
8.0,21.0,1.0,0,,,,3.4169166666666673,0,0,0,0.81
8.0,22.0,1.0,0,,,,2.0888999999999998,0,0,0,0.81
8.0,23.0,1.0,0,,,,1.9087000000000003,0,0,0,0.81
8.0,24.0,1.0,0,,,,1.8709916666666664,0,0,0,0.81
8.0,1.0,2.0,0,,,,1.1162999999999998,0,0,0,0.81
8.0,2.0,2.0,0,,,,1.3556833333333334,0,0,0,0.81
8.0,3.0,2.0,0,,,,1.1099833333333335,0,0,0,0.81
8.0,4.0,2.0,0,,,,1.1436666666666668,0,0,0,0.81
8.0,5.0,2.0,0,,,,1.1496,0,0,0,0.81
8.0,6.0,2.0,0,,,,1.11485,0,0,0,34.375642095143654
8.0,7.0,2.0,0,,,,1.3029500000000003,0,0,0,80.6711885940992
8.0,8.0,2.0,0,,,,1.48475,0,0,0,108.55338586053604
8.0,9.0,2.0,0,,,,1.7567666666666668,0,0,0,125.21474545492232
8.0,10.0,2.0,0,,,,2.2858833333333335,0,0,0,137.55399051798585
8.0,11.0,2.0,0,,,,2.4035166666666665,0,0,0,274.7732930481372
8.0,12.0,2.0,0,,,,2.590433333333334,0,0,0,557.1747086565504
8.0,13.0,2.0,0,,,,2.4941666666666666,0,0,0,783.5296023067249
8.0,14.0,2.0,0,,,,2.4442166666666667,0,0,0,944.6103056079352
8.0,15.0,2.0,0,,,,2.787183333333333,0,0,0,1049.8432154305779
8.0,16.0,2.0,0,,,,2.917616666666667,0,0,0,1063.0221153817322
8.0,17.0,2.0,0,,,,3.482283333333333,0,0,0,986.9975659547683
8.0,18.0,2.0,0,,,,3.49975,0,0,0,808.9212088724572
8.0,19.0,2.0,0,,,,2.2354666666666665,0,0,0,466.0083474530826
8.0,20.0,2.0,0,,,,2.3349166666666665,0,0,0,0.81
8.0,21.0,2.0,0,,,,3.0721000000000007,0,0,0,0.81
8.0,22.0,2.0,0,,,,2.03525,0,0,0,0.81
8.0,23.0,2.0,0,,,,1.3996333333333335,0,0,0,0.81
8.0,24.0,2.0,0,,,,1.373958333333333,0,0,0,0.81
8.0,1.0,3.0,0,,,,1.3183000000000002,0,0,0,0.81
8.0,2.0,3.0,0,,,,1.389733333333333,0,0,0,0.81
8.0,3.0,3.0,0,,,,1.5144499999999999,0,0,0,0.81
8.0,4.0,3.0,0,,,,1.1059,0,0,0,0.81
8.0,5.0,3.0,0,,,,1.3214333333333335,0,0,0,0.81
8.0,6.0,3.0,0,,,,1.263,0,0,0,27.21377517498604
8.0,7.0,3.0,0,,,,1.33495,0,0,0,72.5071200505337
8.0,8.0,3.0,0,,,,1.0708333333333333,0,0,0,98.92691084389308
8.0,9.0,3.0,0,,,,1.3353333333333337,0,0,0,127.14812968768955
8.0,10.0,3.0,0,,,,1.3339333333333334,0,0,0,233.56715326822348
8.0,11.0,3.0,0,,,,1.6092500000000003,0,0,0,349.3341583208737
8.0,12.0,3.0,0,,,,1.3889500000000004,0,0,0,574.9282715394596
8.0,13.0,3.0,0,,,,1.738316666666667,0,0,0,693.0629117974491
8.0,14.0,3.0,0,,,,2.3659166666666667,0,0,0,770.6217068217594
8.0,15.0,3.0,0,,,,2.998133333333334,0,0,0,863.0566063846529
8.0,16.0,3.0,0,,,,2.774333333333333,0,0,0,1009.880345151656
8.0,17.0,3.0,0,,,,3.15935,0,0,0,792.6152808412943
8.0,18.0,3.0,0,,,,2.4956333333333336,0,0,0,516.9142477181497
8.0,19.0,3.0,0,,,,3.80185,0,0,0,207.4426651618871
8.0,20.0,3.0,0,,,,2.958983333333333,0,0,0,0.81
8.0,21.0,3.0,0,,,,2.068433333333333,0,0,0,0.81
8.0,22.0,3.0,0,,,,2.3565500000000004,0,0,0,0.81
8.0,23.0,3.0,0,,,,2.919466666666666,0,0,0,0.81
8.0,24.0,3.0,0,,,,1.1000833333333335,0,0,0,0.81
8.0,1.0,4.0,0,,,,1.1015999999999997,0,0,0,0.81
8.0,2.0,4.0,0,,,,1.1024666666666667,0,0,0,0.81
8.0,3.0,4.0,0,,,,1.1404333333333332,0,0,0,0.81
8.0,4.0,4.0,0,,,,1.1269333333333331,0,0,0,0.81
8.0,5.0,4.0,0,,,,1.09945,0,0,0,0.81
8.0,6.0,4.0,0,,,,1.1152666666666666,0,0,0,26.72667514127085
8.0,7.0,4.0,0,,,,1.2200666666666666,0,0,0,101.04686344123424
8.0,8.0,4.0,0,,,,1.4193500000000001,0,0,0,194.1968700906224
