Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
7.0,24.0,7.0,0,,,,1.0414333333333337,0,0,0,0.27
8.0,1.0,1.0,0,,,,0.7858833333333334,0,0,0,0.27
8.0,2.0,1.0,0,,,,0.7730500000000001,0,0,0,0.27
8.0,3.0,1.0,0,,,,0.8059500000000002,0,0,0,0.27
8.0,4.0,1.0,0,,,,0.7826166666666666,0,0,0,0.27
8.0,5.0,1.0,0,,,,0.5732166666666665,0,0,0,0.27
8.0,6.0,1.0,0,,,,0.7657833333333335,0,0,0,32.29619286013357
8.0,7.0,1.0,0,,,,1.2505000000000002,0,0,0,95.40160524293738
8.0,8.0,1.0,0,,,,1.569583333333333,0,0,0,171.8615277533856
8.0,9.0,1.0,0,,,,1.9488,0,0,0,232.3808207025061
8.0,10.0,1.0,0,,,,2.4546333333333337,0,0,0,349.28562270243117
8.0,11.0,1.0,0,,,,2.337416666666666,0,0,0,376.62533371192245
8.0,12.0,1.0,0,,,,1.3079833333333333,0,0,0,284.5898446094387
8.0,13.0,1.0,0,,,,0.9405166666666667,0,0,0,210.6535916478422
8.0,14.0,1.0,0,,,,2.271166666666667,0,0,0,196.22384863417412
8.0,15.0,1.0,0,,,,1.7973966634114584,0,0,0,234.23100508508261
8.0,16.0,1.0,0,,,,1.2194333333333334,0,0,0,180.63248349350857
8.0,17.0,1.0,0,,,,0.7888666666666668,0,0,0,97.96108562561467
8.0,18.0,1.0,0,,,,2.70805,0,0,0,57.82888670286802
8.0,19.0,1.0,0,,,,2.2358166666666666,0,0,0,23.438436314661768
8.0,20.0,1.0,0,,,,1.7688833333333338,0,0,0,0.27
8.0,21.0,1.0,0,,,,2.8769166666666672,0,0,0,0.27
8.0,22.0,1.0,0,,,,1.5488999999999997,0,0,0,0.27
8.0,23.0,1.0,0,,,,1.3687000000000002,0,0,0,0.27
8.0,24.0,1.0,0,,,,1.3309916666666664,0,0,0,0.27
8.0,1.0,2.0,0,,,,0.5762999999999998,0,0,0,0.27
8.0,2.0,2.0,0,,,,0.8156833333333332,0,0,0,0.27
8.0,3.0,2.0,0,,,,0.5699833333333335,0,0,0,0.27
8.0,4.0,2.0,0,,,,0.6036666666666668,0,0,0,0.27
8.0,5.0,2.0,0,,,,0.6095999999999998,0,0,0,0.27
8.0,6.0,2.0,0,,,,0.5748499999999999,0,0,0,33.835642095143655
8.0,7.0,2.0,0,,,,0.7629500000000002,0,0,0,80.1311885940992
8.0,8.0,2.0,0,,,,0.9447500000000001,0,0,0,108.01338586053603
8.0,9.0,2.0,0,,,,1.2167666666666668,0,0,0,124.67474545492232
8.0,10.0,2.0,0,,,,1.7458833333333337,0,0,0,137.01399051798586
8.0,11.0,2.0,0,,,,1.8635166666666665,0,0,0,274.23329304813717
8.0,12.0,2.0,0,,,,2.0504333333333338,0,0,0,556.6347086565504
8.0,13.0,2.0,0,,,,1.9541666666666664,0,0,0,782.9896023067249
8.0,14.0,2.0,0,,,,1.904216666666667,0,0,0,944.0703056079352
8.0,15.0,2.0,0,,,,2.247183333333333,0,0,0,1049.303215430578
8.0,16.0,2.0,0,,,,2.377616666666667,0,0,0,1062.4821153817322
8.0,17.0,2.0,0,,,,2.942283333333333,0,0,0,986.4575659547684
8.0,18.0,2.0,0,,,,2.95975,0,0,0,808.3812088724573
8.0,19.0,2.0,0,,,,1.6954666666666665,0,0,0,465.4683474530826
8.0,20.0,2.0,0,,,,1.7949166666666665,0,0,0,0.27
8.0,21.0,2.0,0,,,,2.5321000000000007,0,0,0,0.27
