Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
7.0,24.0,7.0,0,,,,0.7714333333333336,0,0,0,0.0
8.0,1.0,1.0,0,,,,0.5158833333333334,0,0,0,0.0
8.0,2.0,1.0,0,,,,0.5030500000000001,0,0,0,0.0
8.0,3.0,1.0,0,,,,0.5359500000000001,0,0,0,0.0
8.0,4.0,1.0,0,,,,0.5126166666666666,0,0,0,0.0
8.0,5.0,1.0,0,,,,0.3032166666666665,0,0,0,0.0
8.0,6.0,1.0,0,,,,0.4957833333333335,0,0,0,32.02619286013357
8.0,7.0,1.0,0,,,,0.9805,0,0,0,95.13160524293738
8.0,8.0,1.0,0,,,,1.299583333333333,0,0,0,171.59152775338558
8.0,9.0,1.0,0,,,,1.6788,0,0,0,232.1108207025061
8.0,10.0,1.0,0,,,,2.1846333333333336,0,0,0,349.0156227024312
8.0,11.0,1.0,0,,,,2.067416666666666,0,0,0,376.35533371192247
8.0,12.0,1.0,0,,,,1.0379833333333333,0,0,0,284.31984460943875
8.0,13.0,1.0,0,,,,0.6705166666666666,0,0,0,210.3835916478422
8.0,14.0,1.0,0,,,,2.0011666666666668,0,0,0,195.9538486341741
8.0,15.0,1.0,0,,,,1.5273966634114584,0,0,0,233.9610050850826
8.0,16.0,1.0,0,,,,0.9494333333333332,0,0,0,180.36248349350856
8.0,17.0,1.0,0,,,,0.5188666666666668,0,0,0,97.69108562561468
8.0,18.0,1.0,0,,,,2.43805,0,0,0,57.558886702868016
8.0,19.0,1.0,0,,,,1.9658166666666668,0,0,0,23.16843631466177
8.0,20.0,1.0,0,,,,1.4988833333333338,0,0,0,0.0
8.0,21.0,1.0,0,,,,2.606916666666667,0,0,0,0.0
8.0,22.0,1.0,0,,,,1.2788999999999997,0,0,0,0.0
8.0,23.0,1.0,0,,,,1.0987000000000002,0,0,0,0.0
8.0,24.0,1.0,0,,,,1.0609916666666663,0,0,0,0.0
8.0,1.0,2.0,0,,,,0.3062999999999998,0,0,0,0.0
8.0,2.0,2.0,0,,,,0.5456833333333332,0,0,0,0.0
8.0,3.0,2.0,0,,,,0.2999833333333335,0,0,0,0.0
8.0,4.0,2.0,0,,,,0.3336666666666667,0,0,0,0.0
8.0,5.0,2.0,0,,,,0.3395999999999998,0,0,0,0.0
8.0,6.0,2.0,0,,,,0.3048499999999998,0,0,0,33.56564209514365
8.0,7.0,2.0,0,,,,0.4929500000000002,0,0,0,79.8611885940992
8.0,8.0,2.0,0,,,,0.6747500000000001,0,0,0,107.74338586053604
8.0,9.0,2.0,0,,,,0.9467666666666668,0,0,0,124.40474545492232
8.0,10.0,2.0,0,,,,1.4758833333333337,0,0,0,136.74399051798585
8.0,11.0,2.0,0,,,,1.5935166666666665,0,0,0,273.9632930481372
8.0,12.0,2.0,0,,,,1.7804333333333338,0,0,0,556.3647086565504
8.0,13.0,2.0,0,,,,1.6841666666666664,0,0,0,782.7196023067249
8.0,14.0,2.0,0,,,,1.6342166666666669,0,0,0,943.8003056079351
8.0,15.0,2.0,0,,,,1.9771833333333333,0,0,0,1049.0332154305781
8.0,16.0,2.0,0,,,,2.107616666666667,0,0,0,1062.2121153817322
8.0,17.0,2.0,0,,,,2.672283333333333,0,0,0,986.1875659547685
8.0,18.0,2.0,0,,,,2.68975,0,0,0,808.1112088724573
8.0,19.0,2.0,0,,,,1.4254666666666664,0,0,0,465.1983474530826
8.0,20.0,2.0,0,,,,1.5249166666666665,0,0,0,0.0
8.0,21.0,2.0,0,,,,2.2621000000000007,0,0,0,0.0
8.0,22.0,2.0,0,,,,1.22525,0,0,0,0.0
8.0,23.0,2.0,0,,,,0.5896333333333336,0,0,0,0.0
8.0,24.0,2.0,0,,,,0.5639583333333329,0,0,0,0.0
8.0,1.0,3.0,0,,,,0.5083000000000001,0,0,0,0.0
8.0,2.0,3.0,0,,,,0.5797333333333331,0,0,0,0.0
8.0,3.0,3.0,0,,,,0.7044499999999998,0,0,0,0.0
8.0,4.0,3.0,0,,,,0.2959,0,0,0,0.0
8.0,5.0,3.0,0,,,,0.5114333333333334,0,0,0,0.0
