Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
7.0,24.0,7.0,0,,,,0.3822333333333333,0,0,0,0.0
8.0,1.0,1.0,0,,,,0.3328666666666666,0,0,0,0.0
8.0,2.0,1.0,0,,,,0.7353,0,0,0,0.0
8.0,3.0,1.0,0,,,,2.2219666666666678,0,0,0,0.0
8.0,4.0,1.0,0,,,,0.8956499999999984,0,0,0,0.0
8.0,5.0,1.0,0,,,,0.3305833333333334,0,0,0,0.0
8.0,6.0,1.0,0,,,,0.4994499999999999,0,0,0,19.065600447303403
8.0,7.0,1.0,0,,,,3.2309,0,0,0,56.633056054882985
8.0,8.0,1.0,0,,,,0.1698666737874349,0,0,0,102.15062160450557
8.0,9.0,1.0,0,,,,0.0018667536417643,0,0,0,138.17852738026642
8.0,10.0,1.0,0,,,,1.2207031250000006e-07,0,0,0,207.77344473543508
8.0,11.0,1.0,0,,,,1.2207031250000006e-07,0,0,0,224.0491228570315
8.0,12.0,1.0,0,,,,0.5843167602539062,0,0,0,169.25922416806242
8.0,13.0,1.0,0,,,,2.56205,0,0,0,125.24403123855004
8.0,14.0,1.0,0,,,,0.7241834208170582,0,0,0,116.65382146690014
8.0,15.0,1.0,0,,,,0.9743334106445314,0,0,0,139.27996570439376
8.0,16.0,1.0,0,,,,0.8450334167480479,0,0,0,107.3720832503676
8.0,17.0,1.0,0,,,,0.2555501098632815,0,0,0,58.15674732040273
8.0,18.0,1.0,0,,,,0.6405000300089518,0,0,0,34.26553823806298
8.0,19.0,1.0,0,,,,2.094933333333333,0,0,0,13.792465176652081
8.0,20.0,1.0,0,,,,0.4820833333333336,0,0,0,0.0
8.0,21.0,1.0,0,,,,0.8071166666666669,0,0,0,0.0
8.0,22.0,1.0,0,,,,0.4758666666666666,0,0,0,0.0
8.0,23.0,1.0,0,,,,0.5135999999999998,0,0,0,0.0
8.0,24.0,1.0,0,,,,0.7085166666666665,0,0,0,0.0
8.0,1.0,2.0,0,,,,2.3836166666666685,0,0,0,0.0
8.0,2.0,2.0,0,,,,0.18425,0,0,0,0.0
8.0,3.0,2.0,0,,,,0.1826833333333332,0,0,0,0.0
8.0,4.0,2.0,0,,,,1.3324166666666666,0,0,0,0.0
8.0,5.0,2.0,0,,,,3.1082500000000004,0,0,0,0.0
8.0,6.0,2.0,0,,,,2.6493500000000005,0,0,0,19.982054181026616
8.0,7.0,2.0,0,,,,0.1817,0,0,0,47.54238256265496
8.0,8.0,2.0,0,,,,0.2991666666666666,0,0,0,64.1410096613042
8.0,9.0,2.0,0,,,,0.4024000289916994,0,0,0,74.05972920198485
8.0,10.0,2.0,0,,,,1.2207031250000006e-07,0,0,0,81.40543892218633
8.0,11.0,2.0,0,,,,1.2207031250000006e-07,0,0,0,163.09383713807728
8.0,12.0,2.0,0,,,,1.2207031250000006e-07,0,0,0,331.2109960915883
8.0,13.0,2.0,0,,,,1.2207031250000006e-07,0,0,0,465.9629467987285
8.0,14.0,2.0,0,,,,0.6897000813802084,0,0,0,561.856340756723
8.0,15.0,2.0,0,,,,0.6624667500813808,0,0,0,624.5028320630034
8.0,16.0,2.0,0,,,,1.5676333801269535,0,0,0,632.3483990306735
8.0,17.0,2.0,0,,,,2.905366668701171,0,0,0,587.0900166219093
8.0,18.0,2.0,0,,,,0.33081674118042,0,0,0,481.07889353681225
8.0,19.0,2.0,0,,,,2.241366666666667,0,0,0,276.9385003088158
8.0,20.0,2.0,0,,,,3.582183333333333,0,0,0,0.0
8.0,21.0,2.0,0,,,,0.9327833333333332,0,0,0,0.0
8.0,22.0,2.0,0,,,,0.9965166666666664,0,0,0,0.0
8.0,23.0,2.0,0,,,,0.9041666666666658,0,0,0,0.0
8.0,24.0,2.0,0,,,,0.7193000000000006,0,0,0,0.0
8.0,1.0,3.0,0,,,,0.3509833333333332,0,0,0,0.0
8.0,2.0,3.0,0,,,,2.709616666666667,0,0,0,0.0
8.0,3.0,3.0,0,,,,1.5360500000000008,0,0,0,0.0
8.0,4.0,3.0,0,,,,2.090566666666668,0,0,0,0.0
8.0,5.0,3.0,0,,,,1.5939,0,0,0,0.0
8.0,6.0,3.0,0,,,,0.4800499999999999,0,0,0,15.718503600637245
8.0,7.0,3.0,0,,,,0.6024166666666668,0,0,0,42.68220859331077
8.0,8.0,3.0,0,,,,0.2586833333333333,0,0,0,58.4102464955166
8.0,9.0,3.0,0,,,,0.1004500562032064,0,0,0,75.2106974564395
8.0,10.0,3.0,0,,,,1.4684333816528328,0,0,0,138.56329738736233
8.0,11.0,3.0,0,,,,0.5636000874837247,0,0,0,207.48086973053898
8.0,12.0,3.0,0,,,,0.7490334086100265,0,0,0,341.77991815859343
8.0,13.0,3.0,0,,,,0.5987000813802086,0,0,0,412.1069738901674
8.0,14.0,3.0,0,,,,0.7116667460123703,0,0,0,458.2787122408879
8.0,15.0,3.0,0,,,,1.1107667297363288,0,0,0,513.3063850632328
8.0,16.0,3.0,0,,,,0.5838834228515632,0,0,0,600.7124264786487
8.0,17.0,3.0,0,,,,1.6757333780924482,0,0,0,471.37176693196295
8.0,18.0,3.0,0,,,,2.9161,0,0,0,307.2434309979767
8.0,19.0,3.0,0,,,,1.431150010681152,0,0,0,123.0110569352744
8.0,20.0,3.0,0,,,,1.814333333333332,0,0,0,0.0
8.0,21.0,3.0,0,,,,1.3945333333333327,0,0,0,0.0
8.0,22.0,3.0,0,,,,1.4439999999999995,0,0,0,0.0
8.0,23.0,3.0,0,,,,1.2075333333333325,0,0,0,0.0
8.0,24.0,3.0,0,,,,0.9379666666666684,0,0,0,0.0
8.0,1.0,4.0,0,,,,1.1808666666666665,0,0,0,0.0
8.0,2.0,4.0,0,,,,2.6243833333333337,0,0,0,0.0
8.0,3.0,4.0,0,,,,0.1490166666666665,0,0,0,0.0
8.0,4.0,4.0,0,,,,0.1545499999999998,0,0,0,0.0
8.0,5.0,4.0,0,,,,1.98085,0,0,0,0.0
8.0,6.0,4.0,0,,,,0.6993833333333337,0,0,0,15.4285267475895
8.0,7.0,4.0,0,,,,0.5931000215848794,0,0,0,59.67228127325762
8.0,8.0,4.0,0,,,,0.4731000246683756,0,0,0,115.12566645072647
8.0,9.0,4.0,0,,,,0.521416691080729,0,0,0,164.51878138543597
8.0,10.0,4.0,0,,,,0.3265667561848965,0,0,0,198.32451041247703
8.0,11.0,4.0,0,,,,1.2207031250000006e-07,0,0,0,265.36508657733503
8.0,12.0,4.0,0,,,,1.2207031250000006e-07,0,0,0,349.98085911155573
8.0,13.0,4.0,0,,,,1.2207031250000006e-07,0,0,0,383.5754481037741
8.0,14.0,4.0,0,,,,1.2207031250000006e-07,0,0,0,366.996817080926
8.0,15.0,4.0,0,,,,1.2612667277018237,0,0,0,406.381089489297
8.0,16.0,4.0,0,,,,2.4726166707356776,0,0,0,329.22522254848053
8.0,17.0,4.0,0,,,,2.8355999999999995,0,0,0,306.0856392563597
8.0,18.0,4.0,0,,,,3.1601000000000004,0,0,0,277.5988207485759
8.0,19.0,4.0,0,,,,3.08715,0,0,0,118.27850539594687
8.0,20.0,4.0,0,,,,2.1950666666666665,0,0,0,0.0
8.0,21.0,4.0,0,,,,1.8266166666666648,0,0,0,0.0
8.0,22.0,4.0,0,,,,3.0633166666666662,0,0,0,0.0
8.0,23.0,4.0,0,,,,3.6923500000000007,0,0,0,0.0
8.0,24.0,4.0,0,,,,2.6294250000000003,0,0,0,0.0
8.0,1.0,5.0,0,,,,1.3646333333333336,0,0,0,0.0
8.0,2.0,5.0,0,,,,2.132633333333335,0,0,0,0.0
8.0,3.0,5.0,0,,,,0.6301500000000003,0,0,0,0.0
8.0,4.0,5.0,0,,,,0.3790666666666669,0,0,0,0.0
8.0,5.0,5.0,0,,,,0.3832833333333335,0,0,0,0.0
8.0,6.0,5.0,0,,,,1.5577333333333332,0,0,0,12.541589957357331
8.0,7.0,5.0,0,,,,1.2813000000000003,0,0,0,47.15084811839245
8.0,8.0,5.0,0,,,,0.3278083333333333,0,0,0,84.43578952743142
8.0,9.0,5.0,0,,,,0.0253500686645507,0,0,0,102.11345771117163
8.0,10.0,5.0,0,,,,1.2207031250000006e-07,0,0,0,114.67192362217916
8.0,11.0,5.0,0,,,,1.4059167439778648,0,0,0,184.29809410696635
8.0,12.0,5.0,0,,,,1.711666680908204,0,0,0,338.7739428740433
8.0,13.0,5.0,0,,,,1.2207031250000006e-07,0,0,0,368.71564444230546
8.0,14.0,5.0,0,,,,1.2207031250000006e-07,0,0,0,390.66049135715804
8.0,15.0,5.0,0,,,,1.2207031250000006e-07,0,0,0,426.764520870672
8.0,16.0,5.0,0,,,,2.491983339436849,0,0,0,305.4485414543621
8.0,17.0,5.0,0,,,,2.766566666666667,0,0,0,464.28172563861483
8.0,18.0,5.0,0,,,,2.4374333531697583,0,0,0,338.8473148684754
8.0,19.0,5.0,0,,,,2.824216666666666,0,0,0,146.18899631019966
8.0,20.0,5.0,0,,,,1.6402166666666669,0,0,0,0.0
8.0,21.0,5.0,0,,,,2.0457,0,0,0,0.0
8.0,22.0,5.0,0,,,,0.6139499999999999,0,0,0,0.0
8.0,23.0,5.0,0,,,,0.7181166666666668,0,0,0,0.0
8.0,24.0,5.0,0,,,,0.4276583333333334,0,0,0,0.0
