Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
7.0,24.0,7.0,0,,,,0.9182333333333336,0,0,0,0.0
8.0,1.0,1.0,0,,,,0.8362833333333348,0,0,0,0.0
8.0,2.0,1.0,0,,,,0.9629833333333352,0,0,0,0.0
8.0,3.0,1.0,0,,,,0.8555833333333351,0,0,0,0.0
8.0,4.0,1.0,0,,,,0.9595000000000016,0,0,0,0.0
8.0,5.0,1.0,0,,,,0.8707499999999992,0,0,0,0.0
8.0,6.0,1.0,0,,,,1.0371833333333331,0,0,0,30.294430658773983
8.0,7.0,1.0,0,,,,0.8681499999999999,0,0,0,89.98752462012142
8.0,8.0,1.0,0,,,,0.8279166666666665,0,0,0,162.31300616530262
8.0,9.0,1.0,0,,,,1.4790500000000006,0,0,0,219.5598207264985
8.0,10.0,1.0,0,,,,1.8689666666666664,0,0,0,330.14319332190297
8.0,11.0,1.0,0,,,,2.545816666666667,0,0,0,356.0045557081563
8.0,12.0,1.0,0,,,,3.2747333333333337,0,0,0,268.94572998578116
8.0,13.0,1.0,0,,,,2.7658499999999995,0,0,0,199.007454827798
8.0,14.0,1.0,0,,,,2.6845833333333333,0,0,0,185.35797575731965
8.0,15.0,1.0,0,,,,3.049199999999999,0,0,0,221.30995951847714
8.0,16.0,1.0,0,,,,3.2811666666666666,0,0,0,170.60968731128708
8.0,17.0,1.0,0,,,,3.993900000000001,0,0,0,92.40860543088581
8.0,18.0,1.0,0,,,,4.236766666666667,0,0,0,54.44648727469728
8.0,19.0,1.0,0,,,,3.0822333333333334,0,0,0,21.91564231415219
8.0,20.0,1.0,0,,,,5.496016666666668,0,0,0,0.0
8.0,21.0,1.0,0,,,,4.654466666666666,0,0,0,0.0
8.0,22.0,1.0,0,,,,4.864583333333333,0,0,0,0.0
8.0,23.0,1.0,0,,,,2.2404833333333327,0,0,0,0.0
8.0,24.0,1.0,0,,,,0.9790333333333332,0,0,0,0.0
8.0,1.0,2.0,0,,,,0.3500833333333331,0,0,0,0.0
8.0,2.0,2.0,0,,,,0.3490333333333334,0,0,0,0.0
8.0,3.0,2.0,0,,,,0.7285166666666656,0,0,0,0.0
8.0,4.0,2.0,0,,,,0.2533500000000001,0,0,0,0.0
8.0,5.0,2.0,0,,,,0.8050333333333328,0,0,0,0.0
8.0,6.0,2.0,0,,,,0.2936500000000002,0,0,0,31.75063678063149
8.0,7.0,2.0,0,,,,0.8556166666666657,0,0,0,75.54282991915761
8.0,8.0,2.0,0,,,,1.4977499999999997,0,0,0,101.91734453571654
8.0,9.0,2.0,0,,,,2.779549999999998,0,0,0,117.67776929545582
8.0,10.0,2.0,0,,,,4.4244499999999976,0,0,0,129.34979055558878
8.0,11.0,2.0,0,,,,1.5560000000000005,0,0,0,259.1491914303533
8.0,12.0,2.0,0,,,,0.2758999999999999,0,0,0,526.2802282180024
8.0,13.0,2.0,0,,,,0.2115833333333333,0,0,0,740.3953639104307
8.0,14.0,2.0,0,,,,0.2144666666666665,0,0,0,892.7659006750276
8.0,15.0,2.0,0,,,,0.216133333333333,0,0,0,992.3085189177187
8.0,16.0,2.0,0,,,,0.216283333333333,0,0,0,1004.7747921482825
8.0,17.0,2.0,0,,,,0.2159999999999998,0,0,0,932.8611416236014
8.0,18.0,2.0,0,,,,0.2122999999999999,0,0,0,764.4139623051835
8.0,19.0,2.0,0,,,,0.2083333333333331,0,0,0,440.04353377377623
8.0,20.0,2.0,0,,,,0.214783333333333,0,0,0,0.0
8.0,21.0,2.0,0,,,,0.2151666666666664,0,0,0,0.0
8.0,22.0,2.0,0,,,,0.2227833333333332,0,0,0,0.0
8.0,23.0,2.0,0,,,,0.2201166666666665,0,0,0,0.0
8.0,24.0,2.0,0,,,,0.2219666666666668,0,0,0,0.0
8.0,1.0,3.0,0,,,,0.2244500000000001,0,0,0,0.0
8.0,2.0,3.0,0,,,,0.2199666666666667,0,0,0,0.0
