Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
7.0,24.0,7.0,0,,,,2.2758,0,0,0,0.0
8.0,1.0,1.0,0,,,,0.8511666666666671,0,0,0,0.0
8.0,2.0,1.0,0,,,,0.8346000000000005,0,0,0,0.0
8.0,3.0,1.0,0,,,,0.8381666666666678,0,0,0,0.0
8.0,4.0,1.0,0,,,,1.478433333333334,0,0,0,0.0
8.0,5.0,1.0,0,,,,1.2561999999999995,0,0,0,0.0
8.0,6.0,1.0,0,,,,1.869516666666667,0,0,0,35.86369984527061
8.0,7.0,1.0,0,,,,0.8088166666666669,0,0,0,106.53065605179927
8.0,8.0,1.0,0,,,,0.6159666666666668,0,0,0,192.1523133959288
8.0,9.0,1.0,0,,,,0.6272333333333332,0,0,0,259.9232709572644
8.0,10.0,1.0,0,,,,0.6180666666666665,0,0,0,390.8360756014633
8.0,11.0,1.0,0,,,,0.6451333333333334,0,0,0,421.45174052869777
8.0,12.0,1.0,0,,,,0.7644333333333331,0,0,0,318.38818968144955
8.0,13.0,1.0,0,,,,1.4323,0,0,0,235.5925981018003
8.0,14.0,1.0,0,,,,1.9018333333333333,0,0,0,219.43382535767014
8.0,15.0,1.0,0,,,,1.7299833333333332,0,0,0,261.99515185940334
8.0,16.0,1.0,0,,,,1.3914333333333335,0,0,0,201.9742402604076
8.0,17.0,1.0,0,,,,1.0301,0,0,0,109.39682364796273
8.0,18.0,1.0,0,,,,1.3838166666666667,0,0,0,64.45582355526311
8.0,19.0,1.0,0,,,,1.031916666666667,0,0,0,25.94457135451822
8.0,20.0,1.0,0,,,,3.603983333333334,0,0,0,0.0
8.0,21.0,1.0,0,,,,5.008499999999999,0,0,0,0.0
8.0,22.0,1.0,0,,,,3.896216666666666,0,0,0,0.0
8.0,23.0,1.0,0,,,,3.5570833333333325,0,0,0,0.0
8.0,24.0,1.0,0,,,,1.4113333333333344,0,0,0,0.0
8.0,1.0,2.0,0,,,,0.979416666666666,0,0,0,0.0
8.0,2.0,2.0,0,,,,0.9009750000000004,0,0,0,0.0
8.0,3.0,2.0,0,,,,0.9224333333333332,0,0,0,0.0
8.0,4.0,2.0,0,,,,0.9104833333333338,0,0,0,0.0
8.0,5.0,2.0,0,,,,1.0103,0,0,0,0.0
8.0,6.0,2.0,0,,,,1.2976833333333335,0,0,0,37.58761206713696
8.0,7.0,2.0,0,,,,1.1922666666666668,0,0,0,89.43047678297711
8.0,8.0,2.0,0,,,,1.2234666666666665,0,0,0,120.65363084806336
8.0,9.0,2.0,0,,,,1.082683333333333,0,0,0,139.31142142956605
8.0,10.0,2.0,0,,,,0.6676666666666667,0,0,0,153.12920436716317
8.0,11.0,2.0,0,,,,0.6661,0,0,0,306.79067453974386
8.0,12.0,2.0,0,,,,0.6456833333333334,0,0,0,623.0305613564814
8.0,13.0,2.0,0,,,,1.1646166666666669,0,0,0,876.5082069770842
8.0,14.0,2.0,0,,,,1.4435833333333326,0,0,0,1056.8902467433807
8.0,15.0,2.0,0,,,,0.86195,0,0,0,1174.7325862373657
8.0,16.0,2.0,0,,,,0.7617499999999999,0,0,0,1189.4906348822108
8.0,17.0,2.0,0,,,,2.940466666666665,0,0,0,1104.356518772064
8.0,18.0,2.0,0,,,,2.4557666666666664,0,0,0,904.9423377662044
8.0,19.0,2.0,0,,,,5.264016666666665,0,0,0,520.9402808018837
8.0,20.0,2.0,0,,,,5.192933333333331,0,0,0,0.0
8.0,21.0,2.0,0,,,,3.931883333333332,0,0,0,0.0
8.0,22.0,2.0,0,,,,1.8948499999999997,0,0,0,0.0
8.0,23.0,2.0,0,,,,1.3533666666666673,0,0,0,0.0
8.0,24.0,2.0,0,,,,1.7904500000000003,0,0,0,0.0
8.0,1.0,3.0,0,,,,0.9643333333333344,0,0,0,0.0
8.0,2.0,3.0,0,,,,0.9697833333333344,0,0,0,0.0
8.0,3.0,3.0,0,,,,0.9800333333333334,0,0,0,0.0
8.0,4.0,3.0,0,,,,0.9736833333333332,0,0,0,0.0
8.0,5.0,3.0,0,,,,1.41885,0,0,0,0.0
8.0,6.0,3.0,0,,,,1.8283666666666671,0,0,0,29.567581504090075
8.0,7.0,3.0,0,,,,1.4670166666666669,0,0,0,80.28815677505884
8.0,8.0,3.0,0,,,,0.9732166666666664,0,0,0,109.87367295320416
8.0,9.0,3.0,0,,,,1.4841333333333335,0,0,0,141.4764715219189
8.0,10.0,3.0,0,,,,1.8785333333333327,0,0,0,260.64704968545556
8.0,11.0,3.0,0,,,,2.6247,0,0,0,390.28572198491594
8.0,12.0,3.0,0,,,,2.3644166666666675,0,0,0,642.9114274087613
8.0,13.0,3.0,0,,,,1.7573999999999996,0,0,0,775.201434467811
8.0,14.0,3.0,0,,,,2.007266666666667,0,0,0,862.0536356414079
8.0,15.0,3.0,0,,,,1.046266666666667,0,0,0,965.5644559137094
8.0,16.0,3.0,0,,,,0.6873999999999998,0,0,0,1129.9812044262972
8.0,17.0,3.0,0,,,,0.661116666666666,0,0,0,886.6825679845715
8.0,18.0,3.0,0,,,,2.2571499999999998,0,0,0,577.9459303785544
8.0,19.0,3.0,0,,,,1.569466666666667,0,0,0,231.39222054766947
8.0,20.0,3.0,0,,,,4.687783333333335,0,0,0,0.0
8.0,21.0,3.0,0,,,,4.039583333333331,0,0,0,0.0
8.0,22.0,3.0,0,,,,2.9469,0,0,0,0.0
8.0,23.0,3.0,0,,,,2.2459,0,0,0,0.0
8.0,24.0,3.0,0,,,,0.9128833333333334,0,0,0,0.0
8.0,1.0,4.0,0,,,,0.8333499999999993,0,0,0,0.0
8.0,2.0,4.0,0,,,,0.8092999999999991,0,0,0,0.0
8.0,3.0,4.0,0,,,,0.8260499999999993,0,0,0,0.0
8.0,4.0,4.0,0,,,,0.8205666666666662,0,0,0,0.0
8.0,5.0,4.0,0,,,,1.213833333333333,0,0,0,0.0
8.0,6.0,4.0,0,,,,0.7760000000000004,0,0,0,29.022115189062404
8.0,7.0,4.0,0,,,,0.8312666666666667,0,0,0,112.24764678048
8.0,8.0,4.0,0,,,,0.5700500000000002,0,0,0,216.55926114089783
8.0,9.0,4.0,0,,,,0.8452499999999998,0,0,0,309.4710922336301
8.0,10.0,4.0,0,,,,1.2543666666666669,0,0,0,373.06198318025287
8.0,11.0,4.0,0,,,,0.5339333333333331,0,0,0,499.1698971521169
8.0,12.0,4.0,0,,,,0.5173833333333333,0,0,0,658.337958852067
8.0,13.0,4.0,0,,,,1.53225,0,0,0,721.5316809366269
8.0,14.0,4.0,0,,,,1.4186500000000002,0,0,0,690.3461408592353
8.0,15.0,4.0,0,,,,0.5733833333333331,0,0,0,764.4306538638056
8.0,16.0,4.0,0,,,,0.7239500000000001,0,0,0,619.295185357832
8.0,17.0,4.0,0,,,,1.8375333333333332,0,0,0,575.7680448396515
8.0,18.0,4.0,0,,,,4.254133333333335,0,0,0,522.1823887605975
8.0,19.0,4.0,0,,,,4.292933333333335,0,0,0,222.4899670688014
8.0,20.0,4.0,0,,,,4.10335,0,0,0,0.0
8.0,21.0,4.0,0,,,,2.7808,0,0,0,0.0
8.0,22.0,4.0,0,,,,2.1478833333333327,0,0,0,0.0
8.0,23.0,4.0,0,,,,1.981216666666667,0,0,0,0.0
8.0,24.0,4.0,0,,,,1.1093833333333332,0,0,0,0.0
8.0,1.0,5.0,0,,,,1.0117666666666667,0,0,0,0.0
8.0,2.0,5.0,0,,,,2.189766666666667,0,0,0,0.0
8.0,3.0,5.0,0,,,,2.181633333333333,0,0,0,0.0
