electricity_consumption,electricity_consumption_without_storage,electricity_consumption_without_storage_and_pv
17.191467061824746,17.191467061824742,17.191467061824742
12.287469823168305,12.272111512230424,12.272111512230424
11.359668715821297,11.01585040001729,11.01585040001729
12.07802489582663,10.258205955360921,10.258205955360921
14.741651751947304,11.480794845563757,11.480794845563757
12.342062665676998,8.775305954089347,8.775305954089347
15.100072280934207,11.140722609428115,12.027172611335466
14.368112729767045,10.723333542693194,15.730700202572876
11.330624891732004,6.26273904408508,18.22216128148132
5.692868164941348,3.5355501868339054,24.508233520930176
8.346272453150142,1.8010057074501533,31.515533484295446
2.3124849147048603,-0.6353331795873998,35.895355677936195
5.292643992350476,-3.2358276245568884,37.569161274928376
8.78580793949817,-1.5011999092325854,40.24436117729492
1.3032928871421536,-4.956741425414022,35.04381963542786
-0.785400802976969,-2.158749743842773,33.564130257225344
7.851193091613375,5.324916919767656,33.82682249558349
3.719630300547209,8.80140603941091,28.053433828653972
13.736532064413487,18.955144902477237,28.200194906673406
23.90724901039653,26.825078138729143,27.739436469026614
29.292683519762882,31.93777821009597,31.93777821009597
26.277197899857157,33.37579484327494,33.37579484327494
24.68885763786495,25.719417065930447,25.719417065930447
15.144827723895002,18.288383734016207,18.288383734016207
14.531257893839793,18.298268457808682,18.298268457808682
12.303247482851276,14.130233732426749,14.130233732426749
10.792250278472542,9.68720317620892,9.68720317620892
9.522616941863397,9.664550398892745,9.664550398892745
9.025798169659069,10.406228177228156,10.406228177228156
11.063353240078436,10.873633732210184,10.873633732210184
11.121210818176333,10.947105928651322,11.87782815169476
9.501718237168822,7.909150198558011,12.875516866337298
3.519840999519733,3.3298167667707834,15.010138986905519
3.4472100476353456,2.6583833845138534,23.28966669565836
7.012332107877388,-0.37978595975240537,28.65779738540649
13.995214596049246,-1.3189831238336136,34.448933552242636
7.961339828907223,-6.328260922250167,33.69945572941202
-5.059718974987017,-11.375366506258544,29.60935016498576
1.306246505539645,0.1912334360758472,39.583216805267334
-1.776605646934729,-1.2684665188879385,33.70123344779704
8.062896723103218,9.751405677504886,37.79946126730794
10.261451591045434,10.051591842147518,29.22564184780599
15.176286538178283,15.483711476380916,24.863200361815387
23.968991985323207,28.31251158693038,29.279156032985473
20.92505840386478,26.98135057225829,26.98135057225829
14.691018120768742,22.45490052033703,22.45490052033703
11.282925350573963,19.30932271869837,19.30932271869837
13.63171570808929,21.814878282551557,21.814878282551557
16.007983255140662,17.14184772189318,17.14184772189318
12.005206279780694,10.906311611623158,10.906311611623158
8.816195853103855,9.920444942997483,9.920444942997483
8.54239884969056,10.086986609815149,10.086986609815149
8.337283088235248,9.09617827334264,9.09617827334264
8.991873511644037,9.636067164773332,9.636067164773332
8.929776827538424,9.831178252817963,10.947750473874583
4.704092261419128,6.321489150492501,11.759872484461617
-0.3522808565200526,0.02929455699920558,11.987972336069742
-1.4333876255744888,-4.837083163515726,15.122125173695881
3.2069510395312113,-4.210183294091897,23.662902829883222
-1.0336966946384973,-12.520399907048542,24.60580009765625
-1.3259458145635108,-13.439394374084474,27.298994517008463
-2.0569736543452004,-12.546883221435547,29.480241748046875
-1.1715099841366954,-7.647972138391115,32.68924455014649
-2.228034402649278,-4.800338714508467,30.962889036142577
4.937716015728,4.903811327961832,33.4867224620459
14.711702774310213,14.410832198025206,33.87501692950867
19.948408154493244,19.810742106889975,29.022967109862257
17.414582108331697,20.19301721820724,20.982517218175445
18.42823377812979,24.059706094901824,24.059706094901824
18.472228582820218,25.342033834885147,25.342033834885147
13.55901062826671,19.82223939065114,19.82223939065114
10.565419200687817,15.456767165182944,15.456767165182944
6.903530228726449,11.758872723434957,11.758872723434957
7.975386489341503,9.739133832249792,9.739133832249792
7.6281352908416915,9.87285605316618,9.87285605316618
6.631830679022654,7.083983831487682,7.083983831487682
7.211323757085816,6.83453938496767,6.83453938496767
9.410028258130325,9.961675381531903,9.961675381531903
12.82327596994549,13.304316780685575,13.809944558198444
5.114978390392158,7.65396118311887,12.847133404763593
-0.260724700306719,0.8446389904886384,11.821600096375734
-3.7405808003008265,-5.32952766590078,14.301272360992835
-7.272005399006627,-9.515905440221253,19.914627924583336
-7.5905734357421215,-14.945194305910233,21.113566826139326
0.7500223647981168,-12.749799770577393,27.435850203736976
1.7759658371122327,-10.929288654944667,30.584161318606768
