kpi,value,net_value,net_value_without_storage,name,level,env_id
1 - average_daily_renewable_share,1.006,0.649,0.645,District,district,RBC
1 - average_daily_renewable_share_grid,1.005,0.89,0.885,District,district,RBC
1 - load_factor,0.99,0.849,0.857,District,district,RBC
1 - used_pv_of_total_share,1.154,0.166,0.144,District,district,RBC
average_daily_peak,0.981,10.581,10.782,District,district,RBC
carbon_emissions,1.067,3619.98,3412.055,District,district,RBC
cost,1.065,3885.378,3670.012,District,district,RBC
electricity_consumption,1.067,7090.072,6683.189,District,district,RBC
fossil_energy_consumption,1.066,39924.514,37460.062,District,district,RBC
ramping,1.036,22365.165,21583.846,District,district,RBC
electricity_consumption,1.099,4978.403,4528.42,Building_3,building,RBC
carbon_emissions,1.098,2561.917,2332.712,Building_3,building,RBC
cost,1.091,2819.502,2584.57,Building_3,building,RBC
1 - used_pv_of_total_share,1.201,0.208,0.173,Building_3,building,RBC
electricity_consumption,1.072,6056.782,5652.286,Building_5,building,RBC
carbon_emissions,1.072,3088.284,2881.739,Building_5,building,RBC
cost,1.07,3285.179,3071.658,Building_5,building,RBC
1 - used_pv_of_total_share,1.179,0.144,0.122,Building_5,building,RBC
electricity_consumption,1.087,6021.631,5540.207,Building_7,building,RBC
carbon_emissions,1.088,3056.977,2810.394,Building_7,building,RBC
cost,1.088,3199.842,2939.918,Building_7,building,RBC
1 - used_pv_of_total_share,1.087,0.235,0.216,Building_7,building,RBC
electricity_consumption,1.068,6405.353,5997.7,Building_8,building,RBC
carbon_emissions,1.068,3273.388,3064.868,Building_8,building,RBC
cost,1.066,3513.228,3296.626,Building_8,building,RBC
1 - used_pv_of_total_share,1.176,0.177,0.151,Building_8,building,RBC
electricity_consumption,1.042,7956.698,7635.149,Building_11,building,RBC
carbon_emissions,1.042,4066.338,3901.761,Building_11,building,RBC
cost,1.04,4376.478,4206.557,Building_11,building,RBC
1 - used_pv_of_total_share,1.117,0.085,0.076,Building_11,building,RBC
electricity_consumption,1.035,11121.564,10745.375,Building_17,building,RBC
carbon_emissions,1.035,5672.976,5480.857,Building_17,building,RBC
cost,1.033,6118.038,5920.74,Building_17,building,RBC
1 - used_pv_of_total_share,1.166,0.148,0.127,Building_17,building,RBC
1 - average_daily_renewable_share,1.006,0.649,0.645,District,district,MARLISA
1 - average_daily_renewable_share_grid,1.001,0.886,0.885,District,district,MARLISA
1 - load_factor,0.994,0.852,0.857,District,district,MARLISA
1 - used_pv_of_total_share,0.972,0.141,0.144,District,district,MARLISA
average_daily_peak,0.971,10.469,10.782,District,district,MARLISA
carbon_emissions,1.002,3420.209,3412.055,District,district,MARLISA
cost,1.0,3666.827,3670.012,District,district,MARLISA
electricity_consumption,1.003,6703.08,6683.189,District,district,MARLISA
fossil_energy_consumption,1.003,37567.116,37460.062,District,district,MARLISA
ramping,1.009,21778.648,21583.846,District,district,MARLISA
electricity_consumption,1.0,4527.097,4528.42,Building_3,building,MARLISA
carbon_emissions,1.0,2332.06,2332.712,Building_3,building,MARLISA
cost,1.0,2583.901,2584.57,Building_3,building,MARLISA
1 - used_pv_of_total_share,1.0,0.173,0.173,Building_3,building,MARLISA
electricity_consumption,1.006,5685.751,5652.286,Building_5,building,MARLISA
carbon_emissions,1.005,2897.019,2881.739,Building_5,building,MARLISA
cost,1.003,3080.724,3071.658,Building_5,building,MARLISA
1 - used_pv_of_total_share,0.989,0.121,0.122,Building_5,building,MARLISA
electricity_consumption,1.011,5600.617,5540.207,Building_7,building,MARLISA
carbon_emissions,1.01,2837.734,2810.394,Building_7,building,MARLISA
cost,1.005,2955.597,2939.918,Building_7,building,MARLISA
1 - used_pv_of_total_share,1.004,0.217,0.216,Building_7,building,MARLISA
electricity_consumption,0.994,5962.855,5997.7,Building_8,building,MARLISA
carbon_emissions,0.994,3047.278,3064.868,Building_8,building,MARLISA
cost,0.994,3277.157,3296.626,Building_8,building,MARLISA
1 - used_pv_of_total_share,0.967,0.146,0.151,Building_8,building,MARLISA
electricity_consumption,0.999,7628.335,7635.149,Building_11,building,MARLISA
carbon_emissions,0.999,3898.362,3901.761,Building_11,building,MARLISA
cost,0.999,4203.077,4206.557,Building_11,building,MARLISA
1 - used_pv_of_total_share,0.997,0.076,0.076,Building_11,building,MARLISA
electricity_consumption,1.006,10813.829,10745.375,Building_17,building,MARLISA
carbon_emissions,1.005,5508.802,5480.857,Building_17,building,MARLISA
cost,0.997,5900.506,5920.74,Building_17,building,MARLISA
1 - used_pv_of_total_share,0.874,0.111,0.127,Building_17,building,MARLISA
1 - average_daily_renewable_share,1.002,0.646,0.645,District,district,MARLISA Best
1 - average_daily_renewable_share_grid,0.995,0.881,0.885,District,district,MARLISA Best
1 - load_factor,0.994,0.852,0.857,District,district,MARLISA Best
1 - used_pv_of_total_share,0.933,0.136,0.144,District,district,MARLISA Best
average_daily_peak,0.98,10.568,10.782,District,district,MARLISA Best
carbon_emissions,0.991,3368.195,3412.055,District,district,MARLISA Best
cost,0.991,3620.187,3670.012,District,district,MARLISA Best
electricity_consumption,0.991,6598.636,6683.189,District,district,MARLISA Best
fossil_energy_consumption,0.986,36917.668,37460.062,District,district,MARLISA Best
ramping,0.989,21343.697,21583.846,District,district,MARLISA Best
electricity_consumption,1.0,4528.42,4528.42,Building_3,building,MARLISA Best
carbon_emissions,1.0,2332.712,2332.712,Building_3,building,MARLISA Best
cost,1.0,2584.57,2584.57,Building_3,building,MARLISA Best
1 - used_pv_of_total_share,1.0,0.173,0.173,Building_3,building,MARLISA Best
electricity_consumption,0.991,5599.961,5652.286,Building_5,building,MARLISA Best
carbon_emissions,0.99,2854.286,2881.739,Building_5,building,MARLISA Best
cost,0.989,3039.113,3071.658,Building_5,building,MARLISA Best
1 - used_pv_of_total_share,0.92,0.112,0.122,Building_5,building,MARLISA Best
electricity_consumption,0.999,5536.064,5540.207,Building_7,building,MARLISA Best
carbon_emissions,0.999,2808.391,2810.394,Building_7,building,MARLISA Best
cost,0.999,2938.093,2939.918,Building_7,building,MARLISA Best
1 - used_pv_of_total_share,0.999,0.216,0.216,Building_7,building,MARLISA Best
electricity_consumption,1.0,5997.7,5997.7,Building_8,building,MARLISA Best
carbon_emissions,1.0,3064.868,3064.868,Building_8,building,MARLISA Best
cost,1.0,3296.626,3296.626,Building_8,building,MARLISA Best
1 - used_pv_of_total_share,1.0,0.151,0.151,Building_8,building,MARLISA Best
electricity_consumption,1.0,7636.069,7635.149,Building_11,building,MARLISA Best
carbon_emissions,1.0,3902.028,3901.761,Building_11,building,MARLISA Best
cost,1.0,4205.889,4206.557,Building_11,building,MARLISA Best
1 - used_pv_of_total_share,0.999,0.076,0.076,Building_11,building,MARLISA Best
electricity_consumption,0.958,10293.599,10745.375,Building_17,building,MARLISA Best
carbon_emissions,0.957,5246.886,5480.857,Building_17,building,MARLISA Best
cost,0.955,5656.831,5920.74,Building_17,building,MARLISA Best
1 - used_pv_of_total_share,0.678,0.086,0.127,Building_17,building,MARLISA Best
