kpi,value,net_value,net_value_without_storage,name,level,env_id
1 - average_daily_renewable_share,1.006,0.649,0.645,District,district,RBC
1 - average_daily_renewable_share_grid,1.005,0.89,0.885,District,district,RBC
1 - load_factor,0.99,0.849,0.857,District,district,RBC
1 - used_pv_of_total_share,1.154,0.166,0.144,District,district,RBC
average_daily_peak,0.981,10.581,10.782,District,district,RBC
carbon_emissions,1.067,3619.98,3412.055,District,district,RBC
cost,1.065,3885.378,3670.012,District,district,RBC
electricity_consumption,1.067,7090.072,6683.189,District,district,RBC
fossil_energy_consumption,1.066,39924.514,37460.062,District,district,RBC
ramping,1.036,22365.165,21583.846,District,district,RBC
electricity_consumption,1.099,4978.403,4528.42,Building_3,building,RBC
carbon_emissions,1.098,2561.917,2332.712,Building_3,building,RBC
cost,1.091,2819.502,2584.57,Building_3,building,RBC
1 - used_pv_of_total_share,1.201,0.208,0.173,Building_3,building,RBC
electricity_consumption,1.072,6056.782,5652.286,Building_5,building,RBC
carbon_emissions,1.072,3088.284,2881.739,Building_5,building,RBC
cost,1.07,3285.179,3071.658,Building_5,building,RBC
1 - used_pv_of_total_share,1.179,0.144,0.122,Building_5,building,RBC
electricity_consumption,1.087,6021.631,5540.207,Building_7,building,RBC
carbon_emissions,1.088,3056.977,2810.394,Building_7,building,RBC
cost,1.088,3199.842,2939.918,Building_7,building,RBC
1 - used_pv_of_total_share,1.087,0.235,0.216,Building_7,building,RBC
electricity_consumption,1.068,6405.353,5997.7,Building_8,building,RBC
carbon_emissions,1.068,3273.388,3064.868,Building_8,building,RBC
cost,1.066,3513.228,3296.626,Building_8,building,RBC
1 - used_pv_of_total_share,1.176,0.177,0.151,Building_8,building,RBC
electricity_consumption,1.042,7956.698,7635.149,Building_11,building,RBC
carbon_emissions,1.042,4066.338,3901.761,Building_11,building,RBC
cost,1.04,4376.478,4206.557,Building_11,building,RBC
1 - used_pv_of_total_share,1.117,0.085,0.076,Building_11,building,RBC
electricity_consumption,1.035,11121.564,10745.375,Building_17,building,RBC
carbon_emissions,1.035,5672.976,5480.857,Building_17,building,RBC
cost,1.033,6118.038,5920.74,Building_17,building,RBC
1 - used_pv_of_total_share,1.166,0.148,0.127,Building_17,building,RBC
1 - average_daily_renewable_share,1.0,0.645,0.645,District,district,SAC_DB2Value
1 - average_daily_renewable_share_grid,0.983,0.87,0.885,District,district,SAC_DB2Value
1 - load_factor,1.007,0.863,0.857,District,district,SAC_DB2Value
1 - used_pv_of_total_share,0.803,0.117,0.144,District,district,SAC_DB2Value
average_daily_peak,0.947,10.211,10.782,District,district,SAC_DB2Value
carbon_emissions,0.967,3297.231,3412.055,District,district,SAC_DB2Value
cost,0.966,3538.641,3670.012,District,district,SAC_DB2Value
electricity_consumption,0.967,6458.821,6683.189,District,district,SAC_DB2Value
fossil_energy_consumption,0.962,36037.564,37460.062,District,district,SAC_DB2Value
ramping,1.0,21586.981,21583.846,District,district,SAC_DB2Value
electricity_consumption,0.973,4406.461,4528.42,Building_3,building,SAC_DB2Value
carbon_emissions,0.975,2274.588,2332.712,Building_3,building,SAC_DB2Value
cost,0.981,2535.963,2584.57,Building_3,building,SAC_DB2Value
1 - used_pv_of_total_share,0.824,0.143,0.173,Building_3,building,SAC_DB2Value
electricity_consumption,0.981,5545.352,5652.286,Building_5,building,SAC_DB2Value
carbon_emissions,0.98,2823.969,2881.739,Building_5,building,SAC_DB2Value
cost,0.977,2999.922,3071.658,Building_5,building,SAC_DB2Value
1 - used_pv_of_total_share,0.755,0.092,0.122,Building_5,building,SAC_DB2Value
electricity_consumption,0.964,5339.3,5540.207,Building_7,building,SAC_DB2Value
carbon_emissions,0.963,2706.567,2810.394,Building_7,building,SAC_DB2Value
cost,0.959,2818.383,2939.918,Building_7,building,SAC_DB2Value
1 - used_pv_of_total_share,0.869,0.188,0.216,Building_7,building,SAC_DB2Value
electricity_consumption,0.961,5763.686,5997.7,Building_8,building,SAC_DB2Value
carbon_emissions,0.961,2944.748,3064.868,Building_8,building,SAC_DB2Value
cost,0.957,3154.293,3296.626,Building_8,building,SAC_DB2Value
1 - used_pv_of_total_share,0.832,0.125,0.151,Building_8,building,SAC_DB2Value
electricity_consumption,0.963,7355.82,7635.149,Building_11,building,SAC_DB2Value
carbon_emissions,0.964,3759.739,3901.761,Building_11,building,SAC_DB2Value
cost,0.961,4042.936,4206.557,Building_11,building,SAC_DB2Value
1 - used_pv_of_total_share,0.813,0.062,0.076,Building_11,building,SAC_DB2Value
electricity_consumption,0.962,10342.31,10745.375,Building_17,building,SAC_DB2Value
carbon_emissions,0.962,5273.773,5480.857,Building_17,building,SAC_DB2Value
cost,0.959,5680.35,5920.74,Building_17,building,SAC_DB2Value
1 - used_pv_of_total_share,0.725,0.092,0.127,Building_17,building,SAC_DB2Value
1 - average_daily_renewable_share,0.98,0.632,0.645,District,district,SAC_DB2Value Best
1 - average_daily_renewable_share_grid,0.97,0.858,0.885,District,district,SAC_DB2Value Best
1 - load_factor,0.98,0.84,0.857,District,district,SAC_DB2Value Best
1 - used_pv_of_total_share,0.747,0.108,0.144,District,district,SAC_DB2Value Best
average_daily_peak,0.899,9.697,10.782,District,district,SAC_DB2Value Best
carbon_emissions,0.926,3173.309,3412.055,District,district,SAC_DB2Value Best
cost,0.925,3407.683,3670.012,District,district,SAC_DB2Value Best
electricity_consumption,0.926,6214.523,6683.189,District,district,SAC_DB2Value Best
fossil_energy_consumption,0.923,34563.811,37460.062,District,district,SAC_DB2Value Best
ramping,0.956,20637.406,21583.846,District,district,SAC_DB2Value Best
electricity_consumption,0.889,4023.637,4528.42,Building_3,building,SAC_DB2Value Best
carbon_emissions,0.889,2074.634,2332.712,Building_3,building,SAC_DB2Value Best
cost,0.89,2300.332,2584.57,Building_3,building,SAC_DB2Value Best
1 - used_pv_of_total_share,0.759,0.131,0.173,Building_3,building,SAC_DB2Value Best
electricity_consumption,0.932,5265.715,5652.286,Building_5,building,SAC_DB2Value Best
carbon_emissions,0.932,2685.422,2881.739,Building_5,building,SAC_DB2Value Best
cost,0.932,2861.693,3071.658,Building_5,building,SAC_DB2Value Best
1 - used_pv_of_total_share,0.734,0.089,0.122,Building_5,building,SAC_DB2Value Best
electricity_consumption,0.945,5236.539,5540.207,Building_7,building,SAC_DB2Value Best
carbon_emissions,0.944,2653.233,2810.394,Building_7,building,SAC_DB2Value Best
cost,0.938,2756.551,2939.918,Building_7,building,SAC_DB2Value Best
1 - used_pv_of_total_share,0.751,0.162,0.216,Building_7,building,SAC_DB2Value Best
electricity_consumption,0.912,5471.059,5997.7,Building_8,building,SAC_DB2Value Best
carbon_emissions,0.913,2797.253,3064.868,Building_8,building,SAC_DB2Value Best
cost,0.913,3009.839,3296.626,Building_8,building,SAC_DB2Value Best
1 - used_pv_of_total_share,0.762,0.115,0.151,Building_8,building,SAC_DB2Value Best
electricity_consumption,0.935,7140.342,7635.149,Building_11,building,SAC_DB2Value Best
carbon_emissions,0.936,3650.614,3901.761,Building_11,building,SAC_DB2Value Best
cost,0.934,3930.744,4206.557,Building_11,building,SAC_DB2Value Best
1 - used_pv_of_total_share,0.739,0.056,0.076,Building_11,building,SAC_DB2Value Best
electricity_consumption,0.945,10149.844,10745.375,Building_17,building,SAC_DB2Value Best
carbon_emissions,0.945,5178.7,5480.857,Building_17,building,SAC_DB2Value Best
cost,0.944,5586.936,5920.74,Building_17,building,SAC_DB2Value Best
1 - used_pv_of_total_share,0.739,0.094,0.127,Building_17,building,SAC_DB2Value Best
